DDX11L10	NR_045117.1	16	1	4481	7016	DDX11L10	transcript
LOC102723753	NR_135178.1	16	-1	34253416	34289399	LOC102723753	transcript
LOC112268315	XR_007086513.1	16	1	34289571	34296123	LOC112268315	lnc_RNA
LOC105379537	XR_007086511.1	16	1	34336132	34337018	LOC105379537	lnc_RNA
LOC102723713	XM_054379378.1	16	1	34352455	34357181	LOC102723713	mRNA
LOC102723713	XM_054379380.1	16	1	34352455	34357181	LOC102723713	mRNA
LOC102723713	XM_054379379.1	16	1	34352455	34357181	LOC102723713	mRNA
LOC102723713	XM_054379381.1	16	1	34352455	34357181	LOC102723713	mRNA
LOC102723713	NM_001368231.2	16	1	34354538	34357178	LOC102723713	mRNA
LOC105379533	XR_007086514.1	16	-1	34379662	34381736	LOC105379533	lnc_RNA
LOC105379535	XR_007086509.1	16	-1	34393561	34403825	LOC105379535	lnc_RNA
LOC105379535	XR_007086508.1	16	-1	34395691	34403825	LOC105379535	lnc_RNA
LOC107987382	NR_171659.1	16	-1	34416226	34431441	LOC107987382	transcript
LOC124907789	XM_047446590.1	16	1	34713874	34745792	LOC124907789	mRNA
LOC124907786	XR_007086506.1	16	1	34752481	34772105	LOC124907786	lnc_RNA
LOC124907786	XR_007086507.1	16	1	34767565	34772105	LOC124907786	lnc_RNA
LOC105379547	XR_007086515.1	16	-1	34836155	34868048	LOC105379547	lnc_RNA
LOC124907791	XM_047446591.1	16	-1	34875563	34884532	LOC124907791	mRNA
LOC124907782	NR_185478.1	16	-1	34966171	35127130	LOC124907782	transcript
LOC124907782	NR_185479.1	16	-1	34966171	35025526	LOC124907782	transcript
LOC124907782	NR_185477.1	16	-1	34966171	35025526	LOC124907782	transcript
LOC124907782	XM_047446584.1	16	-1	34966171	35127060	LOC124907782	mRNA
LOC124907782	XM_047446583.1	16	-1	34966171	35127060	LOC124907782	mRNA
LOC124907782	NM_001422034.1	16	-1	34966171	35025526	LOC124907782	mRNA
LOC124907782	NM_001422032.1	16	-1	34966171	35025526	LOC124907782	mRNA
LOC124907782	NM_001422038.1	16	-1	34966171	34997650	LOC124907782	mRNA
LOC124907782	NM_001422039.1	16	-1	34966171	34997650	LOC124907782	mRNA
LOC124907782	NM_001422041.1	16	-1	34966171	34996756	LOC124907782	mRNA
LOC124907782	NM_001422040.1	16	-1	34966171	34996756	LOC124907782	mRNA
LOC124907782	NM_001422036.1	16	-1	34966171	34995141	LOC124907782	mRNA
LOC124907782	NM_001422043.1	16	-1	34966171	34988960	LOC124907782	mRNA
LOC124907782	NM_001422042.1	16	-1	34966171	34988960	LOC124907782	mRNA
LOC124907782	NM_001422037.1	16	-1	34966171	34979586	LOC124907782	mRNA
LOC124907782	NM_001422035.1	16	-1	34966171	34979586	LOC124907782	mRNA
LOC124907785	XR_007086502.1	16	1	35026118	35057651	LOC124907785	lnc_RNA
LOC124907785	XR_007086501.1	16	1	35028900	35051402	LOC124907785	lnc_RNA
LOC124907785	XR_007086500.1	16	1	35028900	35042058	LOC124907785	lnc_RNA
LOC124907785	XR_007086503.1	16	1	35028900	35042058	LOC124907785	lnc_RNA
LOC107987386	NR_171660.1	16	-1	35068032	35089000	LOC107987386	lnc_RNA
LOC124907782	XM_047446588.1	16	-1	35108170	35127138	LOC124907782	mRNA
LOC102723890	XR_007086505.1	16	-1	35135068	35143869	LOC102723890	lnc_RNA
LOC107984855	XR_007086486.1	16	-1	35295519	35297477	LOC107984855	lnc_RNA
LOC102724207	XM_047446592.1	16	-1	35300406	35320019	LOC102724207	mRNA
ENPP7P13	NR_130771.1	16	1	35341547	35356650	ENPP7P13	transcript
ENPP7P13	NR_130772.1	16	1	35341547	35356650	ENPP7P13	transcript
IGHV3OR16-17	unassigned_transcript_2929	16	-1	35417134	35417662	IGHV3OR16-17	V_gene_segment
LOC105369183	XR_007086642.1	16	-1	35537347	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086643.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086653.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086651.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086652.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086650.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086649.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086645.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086648.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086646.1	16	-1	35537460	35547342	LOC105369183	lnc_RNA
LOC105369183	XR_007086647.1	16	-1	35537460	35547324	LOC105369183	lnc_RNA
LOC105369183	XR_007086644.1	16	-1	35537460	35547320	LOC105369183	lnc_RNA
LINC00273	XR_007086565.1	16	-1	35736355	35737743	LINC00273	lnc_RNA
MIR9901	NR_162093.1	16	1	35741348	35741443	MIR9901	primary_transcript
MIR9901	unassigned_transcript_2930	16	1	35741371	35741391	MIR9901	miRNA
LINC02167	NR_033985.1	16	-1	38371931	38382003	LINC02167	lnc_RNA
LOC105371204	XR_007086679.1	16	-1	38604289	38622319	LOC105371204	lnc_RNA
LOC105371204	XR_007086680.1	16	-1	38604289	38622319	LOC105371204	lnc_RNA
LOC105371204	XR_007086682.1	16	-1	38604289	38621660	LOC105371204	lnc_RNA
LOC105371204	XR_007086681.1	16	-1	38604289	38621660	LOC105371204	lnc_RNA
LOC105371204	XR_007086683.1	16	-1	38604289	38620945	LOC105371204	lnc_RNA
LOC105371204	XR_007086684.1	16	-1	38604290	38622320	LOC105371204	lnc_RNA
TP53TG3HP	NR_034018.2	16	1	38621760	38623843	TP53TG3HP	transcript
TP53TG3HP	NR_034019.2	16	1	38621760	38623843	TP53TG3HP	transcript
FRG2DP	NR_026980.2	16	1	38648334	38651516	FRG2DP	transcript
LOC105371203	XR_007086569.1	16	-1	38670974	38678159	LOC105371203	lnc_RNA
LOC105371203	XR_007086568.1	16	-1	38670974	38678159	LOC105371203	lnc_RNA
LOC105371201	XR_007086656.1	16	-1	38727149	38730436	LOC105371201	lnc_RNA
LINC01566	NR_027080.2	16	-1	38737216	38765514	LINC01566	lnc_RNA
LINC01566	NR_027079.2	16	-1	38738342	38765399	LINC01566	lnc_RNA
LOC105371198	XR_007086665.1	16	-1	38795047	38801471	LOC105371198	lnc_RNA
LOC105371198	XR_007086664.1	16	-1	38795047	38801471	LOC105371198	lnc_RNA
LOC105371199	XR_007086658.1	16	1	38801215	38809907	LOC105371199	lnc_RNA
LOC105371199	XR_007086659.1	16	1	38801215	38809907	LOC105371199	lnc_RNA
LOC105371199	XR_007086657.1	16	1	38803210	38809907	LOC105371199	lnc_RNA
LOC105371200	NR_188627.1	16	-1	38884244	38921011	LOC105371200	lnc_RNA
LOC105371200	NR_188628.1	16	-1	38884244	38921011	LOC105371200	lnc_RNA
LOC112268173	NR_157262.1	16	-1	38931412	38933201	LOC112268173	lnc_RNA
LOC112268173	NR_157261.1	16	-1	38931412	38933201	LOC112268173	lnc_RNA
UBE2MP1	NR_002837.1	16	1	38958566	38959526	UBE2MP1	transcript
LOC105371197	XR_007086344.1	16	-1	38974588	38989455	LOC105371197	lnc_RNA
CCNYL3	NR_158158.1	16	-1	39068587	39098567	CCNYL3	transcript
LOC162137	XR_008484764.1	16	-1	39105983	39106909	LOC162137	lnc_RNA
LINC02184	XR_008484757.1	16	1	39148947	39150202	LINC02184	lnc_RNA
ANKRD26P1	NR_026556.1	16	-1	52266123	52365928	ANKRD26P1	transcript
SHCBP1	NR_136738.2	16	-1	52375421	52418229	SHCBP1	transcript
SHCBP1	NM_001324318.2	16	-1	52375421	52418229	SHCBP1	mRNA
SHCBP1	NM_001324319.2	16	-1	52375421	52418229	SHCBP1	mRNA
SHCBP1	NM_024745.5	16	-1	52375421	52418229	SHCBP1	mRNA
SHCBP1	XM_054313950.1	16	-1	52380832	52418229	SHCBP1	mRNA
SHCBP1	XM_054313951.1	16	-1	52394184	52418229	SHCBP1	mRNA
VPS35	NM_018206.6	16	-1	52452996	52486052	VPS35	mRNA
VPS35	XM_054313466.1	16	-1	52452996	52485212	VPS35	mRNA
VPS35	XM_054313467.1	16	-1	52452996	52480455	VPS35	mRNA
ORC6	NR_037620.2	16	1	52486533	52495295	ORC6	transcript
ORC6	NM_014321.4	16	1	52486533	52495295	ORC6	mRNA
ORC6	XM_054379984.1	16	1	52486533	52492538	ORC6	mRNA
MYLK3	NM_001308301.1	16	-1	52499182	52560128	MYLK3	mRNA
MYLK3	NM_182493.3	16	-1	52499182	52545238	MYLK3	mRNA
C16orf87	NR_145834.2	16	-1	52593496	52628075	C16orf87	transcript
C16orf87	NR_145836.2	16	-1	52593496	52627943	C16orf87	transcript
C16orf87	NR_145835.2	16	-1	52593496	52627943	C16orf87	transcript
C16orf87	NR_145837.2	16	-1	52593496	52627943	C16orf87	transcript
C16orf87	NM_001348660.2	16	-1	52593496	52628075	C16orf87	mRNA
C16orf87	NM_001348661.2	16	-1	52593496	52628075	C16orf87	mRNA
C16orf87	NM_001001436.4	16	-1	52593496	52628075	C16orf87	mRNA
GPT2	XM_054314201.1	16	1	52681247	52728152	GPT2	mRNA
GPT2	NM_133443.4	16	1	52681247	52728152	GPT2	mRNA
GPT2	NM_001142466.3	16	1	52681564	52728152	GPT2	mRNA
GPT2	XM_054314203.1	16	1	52681579	52728152	GPT2	mRNA
GPT2	XM_054314205.1	16	1	52681579	52728152	GPT2	mRNA
GPT2	XM_054314202.1	16	1	52681579	52728152	GPT2	mRNA
GPT2	XM_054314206.1	16	1	52681585	52728152	GPT2	mRNA
GPT2	XM_054314207.1	16	1	52681770	52728152	GPT2	mRNA
GPT2	XM_054314204.1	16	1	52681770	52728152	GPT2	mRNA
SNORD148	NR_145840.1	16	-1	52683306	52683359	SNORD148	snoRNA
DNAJA2	NM_005880.4	16	-1	52752176	52770493	DNAJA2	mRNA
DNAJA2-DT	NR_186372.1	16	1	52770591	52775801	DNAJA2-DT	lnc_RNA
NETO2	XM_054314071.1	16	-1	52874528	52940774	NETO2	mRNA
NETO2	NM_001201477.2	16	-1	52874528	52940774	NETO2	mRNA
NETO2	XM_054314070.1	16	-1	52874528	52940774	NETO2	mRNA
NETO2	NM_018092.5	16	-1	52874528	52940774	NETO2	mRNA
NETO2	XM_054314072.1	16	-1	52874528	52931064	NETO2	mRNA
NETO2	XM_054314074.1	16	-1	52883051	52940774	NETO2	mRNA
NETO2	XM_054314073.1	16	-1	52883051	52940774	NETO2	mRNA
LOC124903806	XR_007087105.1	16	-1	52917744	52917846	LOC124903806	snoRNA
ITFG1-AS1	NR_110903.1	16	1	52940897	52959576	ITFG1-AS1	lnc_RNA
ITFG1-AS1	NR_110904.1	16	1	52940897	52959576	ITFG1-AS1	lnc_RNA
ITFG1	NM_001305002.2	16	-1	52951220	53258064	ITFG1	mRNA
ITFG1	NM_030790.5	16	-1	52951220	53257881	ITFG1	mRNA
ITFG1-AS2	XR_007086418.1	16	1	53069798	53130141	ITFG1-AS2	lnc_RNA
ITFG1-AS2	XR_007086419.1	16	1	53069798	53110557	ITFG1-AS2	lnc_RNA
PHKB	NM_001363837.1	16	1	53258117	53498326	PHKB	mRNA
PHKB	NM_001031835.3	16	1	53258149	53498326	PHKB	mRNA
PHKB	NM_000293.3	16	1	53258149	53498326	PHKB	mRNA
LOC105371236	XR_007086423.1	16	-1	53540973	53550605	LOC105371236	lnc_RNA
LOC105371236	XR_007086420.1	16	-1	53540973	53550605	LOC105371236	lnc_RNA
LOC105371236	XR_007086422.1	16	-1	53540973	53549715	LOC105371236	lnc_RNA
LOC105371236	XR_007086421.1	16	-1	53540973	53548895	LOC105371236	lnc_RNA
LINC02192	NR_110649.1	16	-1	53646123	53683938	LINC02192	lnc_RNA
LINC02133	NR_110650.1	16	1	53655389	53705239	LINC02133	lnc_RNA
LOC105371237	XR_007086424.1	16	-1	53749842	53762238	LOC105371237	lnc_RNA
LINC02134	NR_146502.1	16	1	53762491	53768489	LINC02134	lnc_RNA
ABCC12	NR_171628.1	16	-1	53877688	53952799	ABCC12	transcript
ABCC12	NR_171629.1	16	-1	53877688	53943280	ABCC12	transcript
ABCC12	NR_171632.1	16	-1	53877688	53943280	ABCC12	transcript
ABCC12	NR_171631.1	16	-1	53877688	53943280	ABCC12	transcript
ABCC12	NR_171630.1	16	-1	53877688	53943280	ABCC12	transcript
ABCC12	NR_171633.1	16	-1	53877688	53943280	ABCC12	transcript
ABCC12	NR_171635.1	16	-1	53877688	53888027	ABCC12	transcript
ABCC12	NR_171634.1	16	-1	53877688	53888027	ABCC12	transcript
ABCC12	NM_001393797.1	16	-1	53877688	53952799	ABCC12	mRNA
ABCC12	NM_033226.3	16	-1	53877688	53952799	ABCC12	mRNA
ABCC12	NM_001393798.1	16	-1	53877688	53888027	ABCC12	mRNA
ABCC12	NM_001393799.1	16	-1	53877688	53888027	ABCC12	mRNA
ABCC12	NM_001392028.1	16	-1	53918045	53952799	ABCC12	mRNA
ABCC11	XR_008484745.1	16	-1	53961650	54041396	ABCC11	transcript
ABCC11	XM_054314218.1	16	-1	53962581	54046163	ABCC11	mRNA
ABCC11	XM_054314214.1	16	-1	53962581	54044868	ABCC11	mRNA
ABCC11	XM_054314216.1	16	-1	53962581	54044868	ABCC11	mRNA
ABCC11	XM_054314219.1	16	-1	53962581	54044868	ABCC11	mRNA
ABCC11	XM_054314212.1	16	-1	53962581	54044868	ABCC11	mRNA
ABCC11	XM_054314215.1	16	-1	53962581	54044868	ABCC11	mRNA
ABCC11	NM_001370497.1	16	-1	53962581	54044804	ABCC11	mRNA
ABCC11	XM_054314217.1	16	-1	53962581	54041811	ABCC11	mRNA
ABCC11	XM_054314213.1	16	-1	53962581	54041396	ABCC11	mRNA
ABCC11	NM_001370496.1	16	-1	53962581	54041396	ABCC11	mRNA
ABCC11	NM_145186.3	16	-1	53962581	54041396	ABCC11	mRNA
ABCC11	NM_032583.4	16	-1	53962581	54041396	ABCC11	mRNA
ABCC11	NM_033151.4	16	-1	53962581	54029079	ABCC11	mRNA
ABCC11	XM_054314221.1	16	-1	53962581	54013539	ABCC11	mRNA
ABCC11	XM_054314220.1	16	-1	53962581	54012895	ABCC11	mRNA
ABCC11	XM_054314223.1	16	-1	53962581	54001377	ABCC11	mRNA
ABCC11	XM_054314222.1	16	-1	53989533	54041396	ABCC11	mRNA
LONP2	NM_001348078.2	16	1	54041108	54160261	LONP2	mRNA
LONP2	XM_054314107.1	16	1	54041108	54160003	LONP2	mRNA
LONP2	NM_031490.5	16	1	54041108	54154607	LONP2	mRNA
LONP2	NM_001300948.3	16	1	54041108	54154607	LONP2	mRNA
LONP2	XM_054314104.1	16	1	54041108	54144170	LONP2	mRNA
LONP2	XM_054314106.1	16	1	54041108	54133784	LONP2	mRNA
LONP2	XM_054314105.1	16	1	54041108	54133781	LONP2	mRNA
SIAH1	XM_054313710.1	16	-1	54157789	54184345	SIAH1	mRNA
SIAH1	NM_003031.4	16	-1	54157789	54182686	SIAH1	mRNA
SIAH1	XM_054313711.1	16	-1	54157789	54182142	SIAH1	mRNA
SIAH1	NM_001006610.2	16	-1	54157789	54163146	SIAH1	mRNA
LOC124907778	XR_007086431.1	16	-1	54184464	54245745	LOC124907778	lnc_RNA
LOC124907778	XR_007086430.1	16	-1	54184464	54245745	LOC124907778	lnc_RNA
LOC124907778	XR_007086429.1	16	-1	54184464	54245745	LOC124907778	lnc_RNA
LOC124907778	XR_007086425.1	16	-1	54184464	54245745	LOC124907778	lnc_RNA
LOC124907778	XR_007086427.1	16	-1	54184464	54245745	LOC124907778	lnc_RNA
LOC124907778	XR_007086428.1	16	-1	54184468	54245745	LOC124907778	lnc_RNA
LOC124907778	XR_007086426.1	16	-1	54184468	54245745	LOC124907778	lnc_RNA
LOC124903786	XR_007087082.1	16	-1	54290071	54290174	LOC124903786	snoRNA
N4BP1	XM_054314484.1	16	-1	54336403	54407853	N4BP1	mRNA
N4BP1	NM_153029.4	16	-1	54336403	54407853	N4BP1	mRNA
N4BP1	XR_008484752.1	16	-1	54343827	54407853	N4BP1	transcript
LOC105371240	NR_188470.1	16	1	54421103	54546014	LOC105371240	lnc_RNA
LOC105371240	NR_188477.1	16	1	54421103	54474661	LOC105371240	lnc_RNA
LOC124903794	XR_007087090.1	16	-1	54456050	54456155	LOC124903794	snoRNA
LOC105371241	XR_007086434.1	16	-1	54869512	54920493	LOC105371241	lnc_RNA
LOC105371241	XR_007086433.1	16	-1	54873587	54920493	LOC105371241	lnc_RNA
LOC102724847	XR_007086436.1	16	1	54960430	54967651	LOC102724847	lnc_RNA
LOC102724847	XR_007086437.1	16	1	54963114	54967651	LOC102724847	lnc_RNA
CBLN1	NM_004352.4	16	-1	55075687	55079608	CBLN1	mRNA
SYNAGE	XR_007086453.1	16	1	55079807	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086455.1	16	1	55079807	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086456.1	16	1	55079807	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086449.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086443.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086439.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086446.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086452.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086454.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086447.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086451.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086442.1	16	1	55079821	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086438.1	16	1	55080260	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086441.1	16	1	55080260	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086444.1	16	1	55080261	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086450.1	16	1	55080261	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086440.1	16	1	55080261	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086445.1	16	1	55080263	55088132	SYNAGE	lnc_RNA
SYNAGE	XR_007086448.1	16	1	55080264	55088132	SYNAGE	lnc_RNA
LOC105371243	XR_007086457.1	16	-1	55110273	55114271	LOC105371243	lnc_RNA
LOC105371244	XR_007086458.1	16	-1	55170079	55251855	LOC105371244	lnc_RNA
C16orf78	NM_144602.4	16	1	55171560	55197187	C16orf78	mRNA
LOC105371244	XR_007086459.1	16	-1	55239170	55251855	LOC105371244	lnc_RNA
LINC02179	XR_007086460.1	16	1	55263809	55267580	LINC02179	lnc_RNA
ZNF423	XM_054379860.1	16	-1	55285346	55656988	ZNF423	mRNA
ZNF423	NM_001379286.1	16	-1	55285346	55653820	ZNF423	mRNA
ZNF423	XM_054379859.1	16	-1	55285346	55653820	ZNF423	mRNA
ZNF423	XM_054379855.1	16	-1	55285346	55653820	ZNF423	mRNA
ZNF423	XM_054379854.1	16	-1	55285346	55653820	ZNF423	mRNA
ZNF423	NM_015069.5	16	-1	55285346	55620435	ZNF423	mRNA
ZNF423	XM_054379857.1	16	-1	55285346	55620435	ZNF423	mRNA
ZNF423	XM_054379856.1	16	-1	55285346	55620435	ZNF423	mRNA
ZNF423	XM_054379853.1	16	-1	55285346	55604456	ZNF423	mRNA
ZNF423	XM_054379858.1	16	-1	55285346	55602635	ZNF423	mRNA
ZNF423	XM_054379861.1	16	-1	55285346	55536233	ZNF423	mRNA
ZNF423	XM_054379862.1	16	-1	55285346	55528941	ZNF423	mRNA
ZNF423	NM_001330533.2	16	-1	55285346	55461987	ZNF423	mRNA
ZNF423	XM_054379863.1	16	-1	55285346	55438142	ZNF423	mRNA
ZNF423	NM_001271620.2	16	-1	55285353	55655626	ZNF423	mRNA
ADAM3B	NR_144553.1	16	-1	55315309	55316249	ADAM3B	transcript
CNEP1R1	NR_104042.2	16	1	55822970	55834826	CNEP1R1	transcript
CNEP1R1	NR_104043.2	16	1	55822970	55834826	CNEP1R1	transcript
CNEP1R1	NM_153261.6	16	1	55822970	55834826	CNEP1R1	mRNA
CNEP1R1	NM_001281789.2	16	1	55822970	55834826	CNEP1R1	mRNA
HEATR3-AS1	NR_186390.1	16	-1	55841592	55864066	HEATR3-AS1	lnc_RNA
HEATR3	NR_138092.2	16	1	55863712	55905022	HEATR3	transcript
HEATR3	NR_138093.2	16	1	55863712	55905022	HEATR3	transcript
HEATR3	NM_001329729.2	16	1	55863712	55905022	HEATR3	mRNA
HEATR3	NM_001329730.2	16	1	55863712	55905022	HEATR3	mRNA
HEATR3	NM_182922.4	16	1	55863712	55905022	HEATR3	mRNA
HEATR3	NM_001329731.2	16	1	55863712	55905022	HEATR3	mRNA
TENT4B	NM_001365323.2	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	XM_054313661.1	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	XM_054313658.1	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	XM_054313659.1	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	NM_001040284.3	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	NM_001040285.3	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	XM_054313662.1	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	XM_054313663.1	16	1	55950748	56033128	TENT4B	mRNA
TENT4B	NM_001365324.3	16	1	55951151	56033128	TENT4B	mRNA
TENT4B	XM_054313660.1	16	1	55951151	56033128	TENT4B	mRNA
ADCY7	XM_054379493.1	16	1	56042542	56115969	ADCY7	mRNA
ADCY7	XM_054379486.1	16	1	56042561	56115969	ADCY7	mRNA
ADCY7	XM_054379496.1	16	1	56043903	56115969	ADCY7	mRNA
ADCY7	XM_054379484.1	16	1	56043927	56115969	ADCY7	mRNA
ADCY7	XM_054379505.1	16	1	56043938	56108360	ADCY7	mRNA
ADCY7	XM_054379487.1	16	1	56043945	56115969	ADCY7	mRNA
ADCY7	XM_054379497.1	16	1	56043949	56115969	ADCY7	mRNA
ADCY7	XM_054379481.1	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	XM_054379490.1	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	XM_054379478.1	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	NM_001114.5	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	XM_054379483.1	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	XM_054379492.1	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	XM_054379479.1	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	XM_054379489.1	16	1	56064385	56115969	ADCY7	mRNA
ADCY7	XM_054379503.1	16	1	56064385	56108360	ADCY7	mRNA
ADCY7	XM_054379501.1	16	1	56064385	56108360	ADCY7	mRNA
ADCY7	XM_054379504.1	16	1	56064385	56108360	ADCY7	mRNA
ADCY7	NM_001286057.2	16	1	56064385	56108360	ADCY7	mRNA
ADCY7	XM_054379494.1	16	1	56068582	56115969	ADCY7	mRNA
ADCY7	XM_054379500.1	16	1	56071886	56108360	ADCY7	mRNA
ADCY7	XM_054379506.1	16	1	56071945	56109612	ADCY7	mRNA
ADCY7	XM_054379507.1	16	1	56071945	56106617	ADCY7	mRNA
ADCY7	XM_054379480.1	16	1	56071946	56115969	ADCY7	mRNA
ADCY7	XM_054379488.1	16	1	56071946	56115969	ADCY7	mRNA
ADCY7	XM_054379499.1	16	1	56071947	56115969	ADCY7	mRNA
ADCY7	XM_054379482.1	16	1	56071962	56115969	ADCY7	mRNA
ADCY7	XM_054379491.1	16	1	56071962	56115969	ADCY7	mRNA
ADCY7	XM_054379502.1	16	1	56071962	56108360	ADCY7	mRNA
ADCY7	XM_054379498.1	16	1	56071964	56115969	ADCY7	mRNA
ADCY7	XM_054379485.1	16	1	56077033	56115969	ADCY7	mRNA
ADCY7	XM_054379495.1	16	1	56077039	56115969	ADCY7	mRNA
MIR6771	NR_106829.1	16	1	56090447	56090506	MIR6771	primary_transcript
MIR6771	unassigned_transcript_2931	16	1	56090452	56090473	MIR6771	miRNA
MIR6771	unassigned_transcript_2932	16	1	56090486	56090506	MIR6771	miRNA
BRD7	NM_013263.5	16	-1	56113791	56166835	BRD7	mRNA
BRD7	XM_054380172.1	16	-1	56113791	56166835	BRD7	mRNA
BRD7	XM_054380171.1	16	-1	56113791	56166835	BRD7	mRNA
BRD7	XM_054380175.1	16	-1	56113791	56159802	BRD7	mRNA
BRD7	XM_054380178.1	16	-1	56113791	56138992	BRD7	mRNA
BRD7	NM_001438175.1	16	-1	56113908	56166835	BRD7	mRNA
BRD7	NM_001438174.1	16	-1	56113908	56166835	BRD7	mRNA
BRD7	NM_001173984.4	16	-1	56113908	56166835	BRD7	mRNA
BRD7	NM_001437990.1	16	-1	56113908	56166835	BRD7	mRNA
BRD7	NM_001438173.1	16	-1	56113908	56166835	BRD7	mRNA
BRD7	XM_054380177.1	16	-1	56118503	56166835	BRD7	mRNA
BRD7	XM_054380176.1	16	-1	56118503	56166835	BRD7	mRNA
LOC124903785	XR_007087081.1	16	-1	56150012	56150115	LOC124903785	snoRNA
LINC02178	NR_146572.1	16	-1	56188784	56193012	LINC02178	lnc_RNA
NKD1	NM_033119.5	16	1	56346149	56446862	NKD1	mRNA
LOC124907780	XM_047446581.1	16	1	56347318	56378898	LOC124907780	mRNA
NKD1-AS1	XR_007086462.1	16	-1	56400182	56411314	NKD1-AS1	lnc_RNA
SNX20	NM_001144972.2	16	-1	56463916	56478923	SNX20	mRNA
SNX20	NM_153337.3	16	-1	56463916	56478923	SNX20	mRNA
LOC101927272	NR_110908.1	16	1	56466472	56469256	LOC101927272	lnc_RNA
SNX20	NM_182854.4	16	-1	56469246	56478923	SNX20	mRNA
NOD2	NR_163434.1	16	1	56491240	56530709	NOD2	transcript
NOD2	XR_008484712.1	16	1	56491240	56514305	NOD2	transcript
NOD2	XR_008484711.1	16	1	56491240	56513116	NOD2	transcript
NOD2	NM_001370466.1	16	1	56491240	56530709	NOD2	mRNA
NOD2	XM_054313608.1	16	1	56491240	56530709	NOD2	mRNA
NOD2	XM_054313610.1	16	1	56491240	56530709	NOD2	mRNA
NOD2	XM_054313612.1	16	1	56491240	56530709	NOD2	mRNA
NOD2	XM_054313613.1	16	1	56491240	56530709	NOD2	mRNA
NOD2	XM_054313619.1	16	1	56491240	56520339	NOD2	mRNA
NOD2	XM_054313618.1	16	1	56491240	56517643	NOD2	mRNA
NOD2	XM_054313617.1	16	1	56491240	56514289	NOD2	mRNA
NOD2	XM_054313616.1	16	1	56491240	56513116	NOD2	mRNA
NOD2	XM_054313615.1	16	1	56491240	56513116	NOD2	mRNA
NOD2	XM_054313614.1	16	1	56491240	56511223	NOD2	mRNA
NOD2	NM_022162.3	16	1	56494582	56530709	NOD2	mRNA
NOD2	NM_001293557.2	16	1	56497014	56530709	NOD2	mRNA
NOD2	XM_054313609.1	16	1	56497122	56530709	NOD2	mRNA
NOD2	XM_054313611.1	16	1	56497604	56530709	NOD2	mRNA
CYLD-AS1	NR_184279.1	16	-1	56525049	56540389	CYLD-AS1	lnc_RNA
CYLD-AS1	NR_184278.1	16	-1	56525049	56540389	CYLD-AS1	lnc_RNA
CYLD-AS1	NR_184273.1	16	-1	56531944	56540389	CYLD-AS1	lnc_RNA
CYLD-AS1	NR_184274.1	16	-1	56531944	56540389	CYLD-AS1	lnc_RNA
CYLD-AS1	NR_184276.1	16	-1	56531944	56540389	CYLD-AS1	lnc_RNA
