LOC128966666	XR_008485321.1	20	-1	10925	71751	LOC128966666	transcript
EIF6	NM_002212.4	20	-1	36999780	37005633	EIF6	mRNA
EIF6	NM_181466.3	20	-1	36999780	37005633	EIF6	mRNA
FAM83C-AS1	NR_109815.1	20	1	37006112	37006633	FAM83C-AS1	lnc_RNA
FAM83C	NM_178468.6	20	-1	37006592	37013286	FAM83C	mRNA
FAM83C	XM_054322983.1	20	-1	37006592	37011499	FAM83C	mRNA
UQCC1	NM_001184977.2	20	-1	37023439	37132841	UQCC1	mRNA
UQCC1	XM_054323609.1	20	-1	37023439	37132841	UQCC1	mRNA
UQCC1	NM_199487.3	20	-1	37023439	37132841	UQCC1	mRNA
UQCC1	NM_018244.5	20	-1	37023439	37132841	UQCC1	mRNA
UQCC1	XM_054323608.1	20	-1	37023439	37132841	UQCC1	mRNA
UQCC1	XM_054323611.1	20	-1	37023439	37131139	UQCC1	mRNA
UQCC1	XM_054323610.1	20	-1	37023439	37131126	UQCC1	mRNA
UQCC1	XM_054323612.1	20	-1	37023439	37102824	UQCC1	mRNA
GDF5-AS1	NR_161326.1	20	1	37153890	37155512	GDF5-AS1	lnc_RNA
GDF5	NM_001319138.2	20	-1	37154208	37175640	GDF5	mRNA
GDF5	NM_000557.5	20	-1	37154208	37159073	GDF5	mRNA
MIR1289-1	NR_031620.1	20	-1	37174845	37174988	MIR1289-1	primary_transcript
MIR1289-1	unassigned_transcript_3506	20	-1	37174881	37174903	MIR1289-1	miRNA
CEP250	XM_054322887.1	20	1	37175894	37240174	CEP250	mRNA
CEP250	XM_054322894.1	20	1	37175894	37240174	CEP250	mRNA
CEP250	XM_054322906.1	20	1	37175894	37240174	CEP250	mRNA
CEP250	XM_054322903.1	20	1	37175894	37240174	CEP250	mRNA
CEP250	XM_054322910.1	20	1	37175894	37222857	CEP250	mRNA
CEP250	XM_054322901.1	20	1	37175991	37240174	CEP250	mRNA
CEP250	XM_054322891.1	20	1	37175991	37240174	CEP250	mRNA
CEP250	XM_054322890.1	20	1	37175991	37240174	CEP250	mRNA
CEP250	XM_054322902.1	20	1	37176027	37240174	CEP250	mRNA
CEP250	XM_054322892.1	20	1	37176027	37240174	CEP250	mRNA
CEP250	XM_054322897.1	20	1	37176027	37240174	CEP250	mRNA
CEP250	XM_054322904.1	20	1	37176030	37240174	CEP250	mRNA
CEP250	XM_054322896.1	20	1	37176036	37240174	CEP250	mRNA
CEP250	XM_054322899.1	20	1	37176036	37240174	CEP250	mRNA
CEP250	XM_054322889.1	20	1	37176046	37240174	CEP250	mRNA
CEP250	XM_054322900.1	20	1	37176046	37240174	CEP250	mRNA
CEP250	XM_054322888.1	20	1	37176047	37240174	CEP250	mRNA
CEP250	XM_054322893.1	20	1	37176053	37240174	CEP250	mRNA
CEP250	NM_007186.6	20	1	37176488	37240174	CEP250	mRNA
CEP250	XM_054322895.1	20	1	37176488	37240174	CEP250	mRNA
CEP250	XM_054322898.1	20	1	37176488	37240174	CEP250	mRNA
CEP250	NM_001318219.1	20	1	37180872	37232870	CEP250	mRNA
CEP250	XM_054322905.1	20	1	37186637	37240174	CEP250	mRNA
CEP250	XM_054322907.1	20	1	37187889	37240174	CEP250	mRNA
CEP250	XM_054322908.1	20	1	37188471	37240174	CEP250	mRNA
CEP250-AS1	NR_184012.1	20	-1	37192549	37211874	CEP250-AS1	lnc_RNA
CEP250-AS1	NR_184014.1	20	-1	37192549	37211874	CEP250-AS1	lnc_RNA
CEP250-AS1	NR_184015.1	20	-1	37192549	37211874	CEP250-AS1	lnc_RNA
CEP250-AS1	NR_184017.1	20	-1	37192549	37211874	CEP250-AS1	lnc_RNA
CEP250-AS1	NR_184013.1	20	-1	37192549	37211874	CEP250-AS1	lnc_RNA
CEP250-AS1	NR_184011.1	20	-1	37192549	37211874	CEP250-AS1	lnc_RNA
CEP250-AS1	NR_184016.1	20	-1	37192549	37211874	CEP250-AS1	lnc_RNA
CEP250	XM_054322909.1	20	1	37194351	37240174	CEP250	mRNA
C20orf173	NR_026933.2	20	-1	37241634	37250546	C20orf173	transcript
C20orf173	XM_054323031.1	20	-1	37241700	37250546	C20orf173	mRNA
C20orf173	XM_054323030.1	20	-1	37241700	37250546	C20orf173	mRNA
C20orf173	XM_054323028.1	20	-1	37241700	37250546	C20orf173	mRNA
C20orf173	XM_054323029.1	20	-1	37241700	37250546	C20orf173	mRNA
C20orf173	XM_054323032.1	20	-1	37241700	37250546	C20orf173	mRNA
C20orf173	XM_054323033.1	20	-1	37241700	37250546	C20orf173	mRNA
C20orf173	XM_054323034.1	20	-1	37247872	37250546	C20orf173	mRNA
C20orf173	XM_054323035.1	20	-1	37247872	37250546	C20orf173	mRNA
C20orf173	NM_001145350.2	20	-1	37247872	37250546	C20orf173	mRNA
ERGIC3	NM_198398.2	20	1	37262891	37278470	ERGIC3	mRNA
ERGIC3	NM_015966.3	20	1	37262891	37278470	ERGIC3	mRNA
FER1L4	NR_119376.1	20	-1	37279572	37328533	FER1L4	transcript
LOC124904891	XR_007089582.1	20	1	37322648	37325345	LOC124904891	lnc_RNA
SPAG4	NM_003116.3	20	1	37336805	37342070	SPAG4	mRNA
SPAG4	NM_001317931.1	20	1	37336860	37342070	SPAG4	mRNA
SPAG4	XM_054323894.1	20	1	37336943	37342070	SPAG4	mRNA
SPAG4	XM_054323895.1	20	1	37337313	37342070	SPAG4	mRNA
CPNE1	NR_037188.2	20	-1	37347020	37385875	CPNE1	transcript
CPNE1	NM_001198863.2	20	-1	37347020	37385875	CPNE1	mRNA
CPNE1	NM_152926.3	20	-1	37347020	37385875	CPNE1	mRNA
CPNE1	NM_152925.3	20	-1	37347020	37385875	CPNE1	mRNA
CPNE1	NM_152928.3	20	-1	37347020	37385875	CPNE1	mRNA
CPNE1	NM_152927.3	20	-1	37347020	37385875	CPNE1	mRNA
CPNE1	NM_003915.6	20	-1	37347020	37374884	CPNE1	mRNA
RBM12	NM_001198838.2	20	-1	37369900	37385875	RBM12	mRNA
RBM12	NM_001198840.2	20	-1	37369900	37385875	RBM12	mRNA
RBM12	NM_152838.4	20	-1	37369900	37385875	RBM12	mRNA
RBM12	NM_006047.6	20	-1	37369900	37385875	RBM12	mRNA
NFS1	NR_037570.3	20	-1	37389027	37420327	NFS1	transcript
NFS1	NM_001198989.2	20	-1	37389027	37420327	NFS1	mRNA
NFS1	NM_021100.5	20	-1	37389027	37420327	NFS1	mRNA
ROMO1	XM_054323022.1	20	1	37420181	37421955	ROMO1	mRNA
ROMO1	NM_080748.3	20	1	37420380	37421955	ROMO1	mRNA
RBM39	NR_040723.2	20	-1	37422322	37463242	RBM39	transcript
RBM39	NR_040724.2	20	-1	37422322	37463242	RBM39	transcript
RBM39	NR_040722.2	20	-1	37422322	37463242	RBM39	transcript
RBM39	XM_054324247.1	20	-1	37422322	37463242	RBM39	mRNA
RBM39	NM_001242600.2	20	-1	37422322	37463242	RBM39	mRNA
RBM39	NM_001242599.2	20	-1	37422322	37463242	RBM39	mRNA
RBM39	NM_001323424.2	20	-1	37422322	37463242	RBM39	mRNA
RBM39	NM_001323422.2	20	-1	37422322	37463242	RBM39	mRNA
RBM39	NM_004902.4	20	-1	37422322	37463242	RBM39	mRNA
RBM39	NM_184234.3	20	-1	37422322	37463242	RBM39	mRNA
RBM39	NM_001323423.2	20	-1	37422322	37463242	RBM39	mRNA
RBM39	XM_054324250.1	20	-1	37422322	37461861	RBM39	mRNA
RBM39	XM_054324252.1	20	-1	37422322	37461861	RBM39	mRNA
RBM39	XM_054324251.1	20	-1	37422322	37461861	RBM39	mRNA
RBM39	XM_054324253.1	20	-1	37422322	37455177	RBM39	mRNA
RBM39	XM_054324248.1	20	-1	37431259	37463242	RBM39	mRNA
RBM39	XM_054324249.1	20	-1	37434691	37463242	RBM39	mRNA
LOC124904980	XR_007089906.1	20	1	37437447	37437546	LOC124904980	snoRNA
RBM39	NR_136587.2	20	-1	37455783	37463242	RBM39	transcript
PHF20	XM_054323469.1	20	1	37493003	37671367	PHF20	mRNA
PHF20	NM_016436.5	20	1	37493003	37671367	PHF20	mRNA
PHF20	XM_054323472.1	20	1	37493003	37671367	PHF20	mRNA
PHF20	XM_054323470.1	20	1	37503294	37671367	PHF20	mRNA
PHF20	XM_054323471.1	20	1	37503316	37671367	PHF20	mRNA
PHF20	XM_054323474.1	20	1	37522494	37671367	PHF20	mRNA
PHF20	XM_054323473.1	20	1	37563689	37671367	PHF20	mRNA
PHF20	XM_054323475.1	20	1	37575014	37671367	PHF20	mRNA
PHF20	XM_054323478.1	20	1	37575014	37671367	PHF20	mRNA
PHF20	XM_054323477.1	20	1	37577390	37671367	PHF20	mRNA
PHF20	XM_054323476.1	20	1	37577444	37671367	PHF20	mRNA
SCAND1	NM_001385710.1	20	-1	37674621	37680469	SCAND1	mRNA
SCAND1	NM_016558.4	20	-1	37674621	37676013	SCAND1	mRNA
SCAND1	NM_033630.3	20	-1	37674621	37675499	SCAND1	mRNA
CNBD2	XM_054323055.1	20	1	37675577	37751679	CNBD2	mRNA
CNBD2	XM_054323056.1	20	1	37675577	37751679	CNBD2	mRNA
CNBD2	XM_054323065.1	20	1	37675577	37751679	CNBD2	mRNA
CNBD2	XM_054323062.1	20	1	37675577	37751679	CNBD2	mRNA
CNBD2	XM_054323057.1	20	1	37675577	37751679	CNBD2	mRNA
CNBD2	XM_054323060.1	20	1	37675577	37743044	CNBD2	mRNA
CNBD2	XM_054323064.1	20	1	37675577	37742829	CNBD2	mRNA
CNBD2	XM_054323063.1	20	1	37675577	37733578	CNBD2	mRNA
CNBD2	XM_054323067.1	20	1	37675577	37729364	CNBD2	mRNA
CNBD2	XM_054323068.1	20	1	37675577	37708349	CNBD2	mRNA
CNBD2	NR_130714.2	20	1	37689567	37751679	CNBD2	transcript
CNBD2	XR_008485237.1	20	1	37689567	37696974	CNBD2	transcript
CNBD2	XR_008485238.1	20	1	37689567	37695933	CNBD2	transcript
CNBD2	XM_054323058.1	20	1	37689567	37751679	CNBD2	mRNA
CNBD2	NM_001365709.1	20	1	37689567	37751679	CNBD2	mRNA
CNBD2	NM_080834.4	20	1	37689567	37751679	CNBD2	mRNA
CNBD2	NM_001207076.3	20	1	37689567	37751679	CNBD2	mRNA
CNBD2	NM_001304367.2	20	1	37689567	37695933	CNBD2	mRNA
CNBD2	XM_054323059.1	20	1	37693104	37751679	CNBD2	mRNA
CNBD2	XM_054323061.1	20	1	37693729	37751679	CNBD2	mRNA
CNBD2	XM_054323066.1	20	1	37701524	37751679	CNBD2	mRNA
NORAD	NR_027451.1	20	-1	37766598	37771940	NORAD	lnc_RNA
EPB41L1	NM_001258331.2	20	1	37812399	37953498	EPB41L1	mRNA
EPB41L1	NM_001258330.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	XM_054323152.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	XM_054323155.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	XM_054323167.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	NM_001424407.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	NM_001424406.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	NM_177996.2	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	NM_001424405.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	NM_001424404.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	NM_001424403.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	XM_054323161.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	XM_054323164.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1	NM_001258329.1	20	1	37813695	37953498	EPB41L1	mRNA
EPB41L1-AS1	NR_147703.1	20	-1	37868274	37876752	EPB41L1-AS1	lnc_RNA
EPB41L1	NM_001433605.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_012156.2	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323143.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424397.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424384.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424401.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323156.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424400.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424396.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424388.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424387.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424383.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424402.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424399.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424398.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424395.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424386.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424385.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424382.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323153.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323154.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323166.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424381.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424376.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424394.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323170.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424393.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323171.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424390.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424380.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424373.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424378.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323190.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424375.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424392.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424391.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424389.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424379.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424377.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	NM_001424374.1	20	1	37875732	37953498	EPB41L1	mRNA
EPB41L1	XM_054323165.1	20	1	37894756	37953498	EPB41L1	mRNA
LOC124904892	XR_007089584.1	20	-1	37895987	37917935	LOC124904892	lnc_RNA
LOC105372602	XR_007089583.1	20	-1	37934036	37957165	LOC105372602	lnc_RNA
AAR2	XM_054323317.1	20	1	37957177	37977632	AAR2	mRNA
AAR2	XM_054323318.1	20	1	37957177	37977632	AAR2	mRNA
AAR2	NM_015511.5	20	1	37957177	37977632	AAR2	mRNA
AAR2	XM_054323316.1	20	1	37957177	37977632	AAR2	mRNA
AAR2	XM_054323319.1	20	1	37957177	37977632	AAR2	mRNA
AAR2	NM_001271874.2	20	1	37957177	37977632	AAR2	mRNA
DLGAP4	NM_014902.6	20	1	38027049	38252509	DLGAP4	mRNA
DLGAP4	NM_001365621.2	20	1	38027049	38252509	DLGAP4	mRNA
DLGAP4	XM_054323195.1	20	1	38027049	38250761	DLGAP4	mRNA
DLGAP4	XM_054323197.1	20	1	38027049	38224462	DLGAP4	mRNA
DLGAP4	XM_054323196.1	20	1	38027049	38223532	DLGAP4	mRNA
DLGAP4	NM_001388265.1	20	1	38185330	38252509	DLGAP4	mRNA
DLGAP4	NM_001388262.1	20	1	38185330	38252509	DLGAP4	mRNA
DLGAP4	NM_001388260.1	20	1	38185330	38252509	DLGAP4	mRNA
DLGAP4	NM_001388277.1	20	1	38185330	38252509	DLGAP4	mRNA
DLGAP4	NM_001042486.4	20	1	38185330	38252509	DLGAP4	mRNA
DLGAP4	NM_001388257.1	20	1	38185330	38252509	DLGAP4	mRNA
DLGAP4	NM_001388274.1	20	1	38185658	38252509	DLGAP4	mRNA
DLGAP4	NM_001388271.1	20	1	38185658	38252509	DLGAP4	mRNA
DLGAP4	NM_001388278.1	20	1	38185658	38252509	DLGAP4	mRNA
DLGAP4	NM_183006.4	20	1	38185658	38252509	DLGAP4	mRNA
DLGAP4	NM_001388268.1	20	1	38185658	38252509	DLGAP4	mRNA
DLGAP4	NM_001388275.1	20	1	38196924	38252509	DLGAP4	mRNA
DLGAP4-AS1	NR_109939.1	20	-1	38231558	38297150	DLGAP4-AS1	lnc_RNA
MYL9	NM_006097.5	20	1	38265393	38275321	MYL9	mRNA
MYL9	NM_181526.3	20	1	38265393	38275321	MYL9	mRNA
TGIF2	NM_001199513.2	20	1	38297339	38317802	TGIF2	mRNA
TGIF2	NM_021809.7	20	1	38297472	38317802	TGIF2	mRNA
TGIF2	NM_001199514.2	20	1	38297472	38317802	TGIF2	mRNA
TGIF2	NM_001199515.2	20	1	38298392	38317802	TGIF2	mRNA
TGIF2-RAB5IF	NM_001199535.2	20	1	38298392	38336422	TGIF2-RAB5IF	mRNA
RAB5IF	NR_164351.1	20	1	38329630	38336422	RAB5IF	transcript
RAB5IF	NR_026562.4	20	1	38329630	38336422	RAB5IF	transcript
RAB5IF	NR_164350.1	20	1	38329630	38336422	RAB5IF	transcript
RAB5IF	NM_001199534.2	20	1	38329630	38336422	RAB5IF	mRNA
RAB5IF	NM_001374178.1	20	1	38329630	38336422	RAB5IF	mRNA
RAB5IF	NM_018840.5	20	1	38329630	38336422	RAB5IF	mRNA
RAB5IF	NM_199483.3	20	1	38329630	38336422	RAB5IF	mRNA
SLA2	NM_175077.3	20	-1	38336183	38370537	SLA2	mRNA
SLA2	NM_032214.4	20	-1	38336183	38370537	SLA2	mRNA
NDRG3	NR_038370.2	20	-1	38376108	38470363	NDRG3	transcript
NDRG3	NM_022477.4	20	-1	38376108	38470363	NDRG3	mRNA
NDRG3	XM_054323763.1	20	-1	38376108	38470363	NDRG3	mRNA
NDRG3	XM_054323766.1	20	-1	38376108	38470363	NDRG3	mRNA
NDRG3	NM_032013.4	20	-1	38376108	38470363	NDRG3	mRNA
NDRG3	XM_054323760.1	20	-1	38376108	38470363	NDRG3	mRNA
NDRG3	XM_054323764.1	20	-1	38376108	38470324	NDRG3	mRNA
NDRG3	XM_054323761.1	20	-1	38376108	38470105	NDRG3	mRNA
NDRG3	XM_054323762.1	20	-1	38376108	38425026	NDRG3	mRNA
NDRG3	XM_054323765.1	20	-1	38376108	38425014	NDRG3	mRNA
NDRG3	XM_054323759.1	20	-1	38376108	38421075	NDRG3	mRNA
NDRG3	XM_054323758.1	20	-1	38376108	38421075	NDRG3	mRNA
DSN1	NM_001145318.2	20	-1	38476075	38498047	DSN1	mRNA
DSN1	XM_054324036.1	20	-1	38476075	38498047	DSN1	mRNA
DSN1	NM_001145317.2	20	-1	38476075	38498047	DSN1	mRNA
DSN1	XM_054324035.1	20	-1	38476075	38498047	DSN1	mRNA
DSN1	NM_001145315.2	20	-1	38476075	38498047	DSN1	mRNA
DSN1	NM_024918.4	20	-1	38476075	38498047	DSN1	mRNA
DSN1	XM_054324038.1	20	-1	38476075	38498047	DSN1	mRNA
DSN1	NM_001145316.2	20	-1	38476075	38498047	DSN1	mRNA
DSN1	XM_054324037.1	20	-1	38482416	38498047	DSN1	mRNA
MTCL2	NM_080627.4	20	-1	38501731	38587835	MTCL2	mRNA
MTCL2	NM_199181.3	20	-1	38501731	38584169	MTCL2	mRNA
TLDC2	XM_054323011.1	20	1	38597382	38613751	TLDC2	mRNA
TLDC2	NM_001304783.1	20	1	38600417	38618601	TLDC2	mRNA
TLDC2	NM_080628.3	20	1	38600434	38618601	TLDC2	mRNA
TLDC2	XM_054323012.1	20	1	38602265	38613751	TLDC2	mRNA
SAMHD1	NM_001363729.2	20	-1	38614121	38676051	SAMHD1	mRNA
SAMHD1	NM_015474.4	20	-1	38614579	38676051	SAMHD1	mRNA
SAMHD1	NM_001363733.2	20	-1	38617059	38676051	SAMHD1	mRNA
RBL1	NM_001323281.2	20	-1	38720692	38820363	RBL1	mRNA
RBL1	XM_054323789.1	20	-1	38720692	38820363	RBL1	mRNA
RBL1	NM_002895.5	20	-1	38720692	38820363	RBL1	mRNA
RBL1	NM_001323282.2	20	-1	38720692	38820363	RBL1	mRNA
RBL1	XM_054323791.1	20	-1	38720692	38806393	RBL1	mRNA
RBL1	XM_054323790.1	20	-1	38720692	38806393	RBL1	mRNA
RBL1	NM_183404.4	20	-1	38727918	38820363	RBL1	mRNA
RBL1	XM_054323792.1	20	-1	38746998	38820363	RBL1	mRNA
MROH8	NM_152503.8	20	-1	38825517	38903925	MROH8	mRNA
MROH8	NM_213632.3	20	-1	38853182	38903925	MROH8	mRNA
MROH8	NM_213631.3	20	-1	38853182	38903925	MROH8	mRNA
RPN2	NM_001324301.2	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_001324305.2	20	1	38903678	38965687	RPN2	mRNA
RPN2	XM_054323800.1	20	1	38903678	38965687	RPN2	mRNA
RPN2	XM_054323801.1	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_001324304.2	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_002951.5	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_001324303.2	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_001324299.2	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_001324302.2	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_001135771.3	20	1	38903678	38965687	RPN2	mRNA
RPN2	NM_001324306.2	20	1	38903678	38965687	RPN2	mRNA
GHRH	NM_001184731.3	20	-1	38975156	38985884	GHRH	mRNA
GHRH	NM_021081.6	20	-1	38975156	38985884	GHRH	mRNA
MANBAL	NM_001387335.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001387339.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001376532.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001369743.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001369742.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001376530.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_022077.4	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001376529.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001376531.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001387336.1	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001003897.2	20	1	39013723	39041331	MANBAL	mRNA
MANBAL	NM_001387337.1	20	1	39013723	39028631	MANBAL	mRNA
MANBAL	NM_001387338.1	20	1	39013723	39028631	MANBAL	mRNA
MANBAL	NM_001376533.1	20	1	39014337	39041331	MANBAL	mRNA
LOC105372606	XR_007089585.1	20	-1	39061514	39068670	LOC105372606	lnc_RNA
SRC	XM_054323903.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323904.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323911.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323899.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323906.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323915.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323909.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323912.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323900.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323905.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323914.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323910.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323901.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323907.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323917.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323913.1	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323902.1	20	1	39068774	39130114	SRC	mRNA
SRC	NM_005417.5	20	1	39068774	39130114	SRC	mRNA
SRC	XM_054323916.1	20	1	39068774	39130114	SRC	mRNA
SRC	NM_198291.3	20	1	39070215	39130114	SRC	mRNA
SRC	XM_054323908.1	20	1	39078852	39130114	SRC	mRNA
BLCAP	NM_006698.4	20	-1	39241512	39251972	BLCAP	mRNA
BLCAP	NM_001167820.2	20	-1	39241512	39251972	BLCAP	mRNA
BLCAP	NM_001167821.2	20	-1	39241512	39251828	BLCAP	mRNA
BLCAP	NM_001167822.3	20	-1	39241512	39251828	BLCAP	mRNA
BLCAP	NM_001167823.2	20	-1	39241512	39248550	BLCAP	mRNA
BLCAP	NM_001317074.2	20	-1	39241512	39244684	BLCAP	mRNA
BLCAP	NM_001317075.2	20	-1	39241512	39244398	BLCAP	mRNA
NNAT	NM_005386.4	20	1	39245345	39247787	NNAT	mRNA
NNAT	NM_001322802.2	20	1	39245345	39247787	NNAT	mRNA
NNAT	NM_181689.3	20	1	39245345	39247787	NNAT	mRNA
LINC01746	NR_184035.1	20	1	39295209	39316547	LINC01746	lnc_RNA
LINC00489	NR_047461.1	20	-1	39343403	39347225	LINC00489	lnc_RNA
LOC100287792	NR_040021.1	20	1	39401002	39407327	LOC100287792	lnc_RNA
LOC105372609	XR_007089588.1	20	-1	39410135	39415367	LOC105372609	lnc_RNA
LOC105372609	XR_007089589.1	20	-1	39410135	39412328	LOC105372609	lnc_RNA
CTNNBL1	XM_054323721.1	20	1	39418121	39596191	CTNNBL1	mRNA
CTNNBL1	NM_001281495.2	20	1	39418121	39596191	CTNNBL1	mRNA
CTNNBL1	NM_030877.5	20	1	39418121	39596191	CTNNBL1	mRNA
CTNNBL1	XM_054323722.1	20	1	39468686	39596191	CTNNBL1	mRNA
LOC124904896	XR_007089590.1	20	-1	39621535	39643305	LOC124904896	lnc_RNA
VSTM2L	NM_080607.3	20	1	39627202	39669657	VSTM2L	mRNA
VSTM2L	XM_054322941.1	20	1	39627202	39669657	VSTM2L	mRNA
TTI1	NM_001303457.2	20	-1	39707342	39757800	TTI1	mRNA
TTI1	NM_014657.3	20	-1	39707342	39757800	TTI1	mRNA
TTI1	XM_054324254.1	20	-1	39707342	39743492	TTI1	mRNA
TTI1	XR_008485317.1	20	-1	39713012	39757800	TTI1	transcript
TTI1	XR_008485318.1	20	-1	39713012	39743492	TTI1	transcript
TTI1	XM_054324255.1	20	-1	39713012	39757800	TTI1	mRNA
TTI1	XM_054324258.1	20	-1	39720696	39757800	TTI1	mRNA
TTI1	XM_054324256.1	20	-1	39721169	39757800	TTI1	mRNA
TTI1	XM_054324257.1	20	-1	39721178	39743492	TTI1	mRNA
TTI1	XM_054324259.1	20	-1	39726979	39757800	TTI1	mRNA
TTI1	XM_054324260.1	20	-1	39726982	39743492	TTI1	mRNA
RPRD1B	NM_021215.4	20	1	39758090	39816692	RPRD1B	mRNA
LOC124904898	XR_007089591.1	20	1	39758450	39762451	LOC124904898	lnc_RNA
RPRD1B	XM_054323787.1	20	1	39764781	39816692	RPRD1B	mRNA
RPRD1B	XM_054323788.1	20	1	39772691	39816692	RPRD1B	mRNA
