LOC100996442	XR_007065318.1	11	-1	5962	21167	LOC100996442
MUS81	XM_011545270.2	11	1	65854145	65860910	MUS81
MUS81	XM_047427638.1	11	1	65854696	65858363	MUS81
MUS81	XM_047427637.1	11	1	65854696	65858370	MUS81
MUS81	XM_047427635.1	11	1	65854696	65859617	MUS81
MUS81	XM_047427636.1	11	1	65854904	65859617	MUS81
MUS81	NM_001350283.2	11	1	65854904	65860910	MUS81
MUS81	NM_025128.5	11	1	65854904	65860910	MUS81
MUS81	NR_146598.2	11	1	65854904	65862125	MUS81
EFEMP2	NM_016938.5	11	-1	65860912	65867272	EFEMP2
EFEMP2	NR_037718.2	11	-1	65860912	65867272	EFEMP2
CTSW	NM_001335.4	11	1	65872897	65876801	CTSW
FIBP	NM_004214.5	11	-1	65876800	65881533	FIBP
FIBP	NM_198897.2	11	-1	65876800	65881533	FIBP
CCDC85B	NM_006848.3	11	1	65883735	65884697	CCDC85B
FOSL1	NM_001300844.2	11	-1	65885111	65893455	FOSL1
FOSL1	NM_001300855.2	11	-1	65885111	65893455	FOSL1
FOSL1	NM_001300856.2	11	-1	65885111	65893455	FOSL1
FOSL1	NM_001300857.2	11	-1	65885111	65893455	FOSL1
FOSL1	NM_005438.5	11	-1	65885111	65893455	FOSL1
FOSL1	NR_125339.2	11	-1	65885111	65893612	FOSL1
C11orf68	NM_001135635.2	11	-1	65909888	65912140	C11orf68
C11orf68	NM_031450.4	11	-1	65909888	65912140	C11orf68
DRAP1	NM_006442.4	11	1	65912504	65914641	DRAP1
LOC105369350	XR_950212.3	11	-1	65930866	65938604	LOC105369350
TSGA10IP	XR_949858.2	11	1	65938560	65946735	TSGA10IP
TSGA10IP	NM_001395491.1	11	1	65938560	65953047	TSGA10IP
TSGA10IP	NM_001395492.1	11	1	65938560	65953047	TSGA10IP
TSGA10IP	NM_001395493.1	11	1	65938560	65953047	TSGA10IP
TSGA10IP	NM_001395494.1	11	1	65938560	65953047	TSGA10IP
TSGA10IP	NM_001395495.1	11	1	65938560	65953047	TSGA10IP
TSGA10IP	NM_152762.3	11	1	65938560	65953047	TSGA10IP
TSGA10IP	NR_172563.1	11	1	65938560	65953047	TSGA10IP
TSGA10IP	XM_047426706.1	11	1	65938859	65953047	TSGA10IP
SART1	XM_047427856.1	11	1	65954815	65970692	SART1
SART1	NM_005146.5	11	1	65954815	65974269	SART1
EIF1AD	NM_001242481.2	11	-1	65990678	65996291	EIF1AD
EIF1AD	NM_001242482.2	11	-1	65990678	65996291	EIF1AD
EIF1AD	NM_001242483.2	11	-1	65990678	65996291	EIF1AD
EIF1AD	NM_001242484.2	11	-1	65990678	65996291	EIF1AD
EIF1AD	NM_001242485.2	11	-1	65990678	65996291	EIF1AD
EIF1AD	NM_001242486.2	11	-1	65990678	65996291	EIF1AD
EIF1AD	NM_032325.4	11	-1	65990678	65996291	EIF1AD
EIF1AD	XM_017018412.3	11	-1	65990678	65996291	EIF1AD
BANF1	NM_001143985.1	11	1	65996213	65998280	BANF1
BANF1	NM_003860.4	11	1	65996637	65998283	BANF1
BANF1	XM_017018515.3	11	1	65996898	65998283	BANF1
CST6	NM_001323.4	11	1	66006130	66007628	CST6
CATSPER1	NM_053054.4	11	-1	66010876	66020602	CATSPER1
CATSPER1	XM_047426337.1	11	-1	66011210	66020602	CATSPER1
CATSPER1	XR_002957121.2	11	-1	66014298	66020602	CATSPER1
CATSPER1	XM_047426338.1	11	-1	66014943	66020602	CATSPER1
GAL3ST3	NM_033036.3	11	-1	66034897	66043293	GAL3ST3
GAL3ST3	XM_017018519.2	11	-1	66036084	66039503	GAL3ST3
SF3B2	NM_006842.3	11	1	66046496	66063445	SF3B2
SF3B2	XM_005273726.5	11	1	66046496	66063445	SF3B2
SF3B2	XM_011544740.4	11	1	66046496	66063445	SF3B2
SF3B2	XM_017017144.3	11	1	66046496	66063445	SF3B2
SNORD13F	NR_145738.1	11	1	66047276	66047360	SNORD13F
PACS1	NM_018026.4	11	1	66064409	66238837	PACS1
PACS1	XM_011545164.3	11	1	66078119	66238837	PACS1
PACS1	XM_011545162.2	11	1	66094911	66238837	PACS1
LOC124902833	XR_007063018.1	11	1	66146747	66146851	LOC124902833
LOC105369354	XR_950219.2	11	1	66178437	66184349	LOC105369354
KLC2	XM_047427414.1	11	1	66238031	66261532	KLC2
LOC124902694	XM_047427981.1	11	-1	66238803	66251264	LOC124902694
LOC124902694	XR_007062737.1	11	-1	66238803	66251264	LOC124902694
KLC2	NM_001134775.2	11	1	66250965	66261532	KLC2
KLC2	NM_001134774.2	11	1	66251380	66261532	KLC2
KLC2	NM_001134776.2	11	1	66251380	66261532	KLC2
KLC2	NM_001318734.2	11	1	66251380	66261532	KLC2
KLC2	NM_022822.3	11	1	66251380	66261532	KLC2
KLC2	XM_005274183.2	11	1	66251380	66261532	KLC2
KLC2	XM_005274184.1	11	1	66251380	66261532	KLC2
KLC2	XM_024448657.1	11	1	66251380	66261532	KLC2
KLC2	XM_047427415.1	11	1	66251380	66261532	KLC2
KLC2	XM_047427416.1	11	1	66251380	66261532	KLC2
RAB1B	NM_030981.3	11	1	66262312	66271155	RAB1B
LOC107984340	XR_001748274.1	11	-1	66265820	66272188	LOC107984340
CNIH2	NM_182553.3	11	1	66271838	66277869	CNIH2
CNIH2	NR_073078.2	11	1	66271838	66277869	CNIH2
CNIH2	NR_073079.2	11	1	66271838	66277869	CNIH2
CNIH2	XM_047426708.1	11	1	66272172	66277869	CNIH2
YIF1A	NM_001300861.2	11	-1	66278243	66282806	YIF1A
YIF1A	NM_020470.3	11	-1	66278243	66282806	YIF1A
TMEM151A	NM_153266.4	11	1	66285557	66290327	TMEM151A
CD248	NM_020404.3	11	-1	66308147	66310697	CD248
RIN1	XM_047427920.1	11	-1	66323896	66330075	RIN1
RIN1	NM_001363560.2	11	-1	66323896	66330089	RIN1
RIN1	NM_004292.3	11	-1	66323896	66330089	RIN1
RIN1	XM_017018587.2	11	-1	66323896	66330089	RIN1
RIN1	NM_001363559.2	11	-1	66323896	66330429	RIN1
RIN1	XM_047427919.1	11	-1	66323896	66330429	RIN1
BRMS1	NM_001024957.2	11	-1	66330994	66338767	BRMS1
BRMS1	NM_015399.4	11	-1	66330994	66338767	BRMS1
BRMS1	XM_024448425.2	11	-1	66330994	66338767	BRMS1
BRMS1	XM_024448426.2	11	-1	66330994	66338767	BRMS1
B4GAT1	NM_006876.3	11	-1	66339037	66341292	B4GAT1
B4GAT1-DT	NR_135761.1	11	1	66341647	66357424	B4GAT1-DT
TRS-GCT3-1	unassigned_transcript_1910	11	1	66341776	66341857	TRS-GCT3-1
SLC29A2	NM_001532.3	11	-1	66356181	66365424	SLC29A2
SLC29A2	NR_125343.2	11	-1	66356181	66365424	SLC29A2
SLC29A2	NM_001300868.2	11	-1	66356181	66366110	SLC29A2
SLC29A2	NM_001300869.2	11	-1	66356181	66366110	SLC29A2
SLC29A2	XM_017017632.2	11	-1	66356181	66366110	SLC29A2
SLC29A2	XM_047426862.1	11	-1	66356181	66366110	SLC29A2
SLC29A2	XM_047426863.1	11	-1	66356181	66366110	SLC29A2
SLC29A2	XM_047426860.1	11	-1	66357926	66366110	SLC29A2
SLC29A2	XM_047426861.1	11	-1	66357926	66366110	SLC29A2
SLC29A2	XM_047426864.1	11	-1	66359660	66366110	SLC29A2
NPAS4	XM_047426764.1	11	1	66405505	66423054	NPAS4
NPAS4	XM_047426765.1	11	1	66405505	66423054	NPAS4
NPAS4	XM_017017539.1	11	1	66417351	66420271	NPAS4
NPAS4	NM_001318804.1	11	1	66417351	66423053	NPAS4
NPAS4	NM_178864.4	11	1	66417382	66423054	NPAS4
NPAS4	XM_017017538.2	11	1	66419587	66423054	NPAS4
LOC124900311	XR_007063006.1	11	1	66429108	66429247	LOC124900311
MRPL11	NM_016050.5	11	-1	66431420	66435193	MRPL11
MRPL11	NM_170738.4	11	-1	66431420	66435193	MRPL11
MRPL11	NM_170739.4	11	-1	66431420	66435193	MRPL11
MRPL11	NR_120588.1	11	-1	66431420	66435193	MRPL11
MRPL11	NR_120589.1	11	-1	66431420	66435193	MRPL11
MRPL11	XM_017018135.3	11	-1	66433161	66435193	MRPL11
PELI3	NM_001243135.2	11	1	66462584	66473594	PELI3
PELI3	NM_001098510.2	11	1	66463162	66473594	PELI3
PELI3	NM_001243136.2	11	1	66463162	66473594	PELI3
PELI3	NM_145065.3	11	1	66463162	66473594	PELI3
PELI3	XM_047426703.1	11	1	66463387	66473594	PELI3
PELI3	XM_011544884.3	11	1	66463654	66473594	PELI3
DPP3-DT	NR_120586.1	11	-1	66469747	66476506	DPP3-DT
DPP3	NM_001256670.2	11	1	66476691	66505896	DPP3
DPP3	NM_005700.5	11	1	66476691	66505896	DPP3
DPP3	NM_130443.4	11	1	66476691	66505896	DPP3
BBS1	NM_024649.5	11	1	66506874	66529839	BBS1
ZDHHC24	NM_001348571.2	11	-1	66516865	66542290	ZDHHC24
ZDHHC24	XM_005273874.5	11	-1	66517619	66542290	ZDHHC24
ZDHHC24	XR_007062470.1	11	-1	66517619	66542290	ZDHHC24
ZDHHC24	XR_949860.4	11	-1	66517624	66542290	ZDHHC24
ZDHHC24	XR_007062471.1	11	-1	66520472	66542290	ZDHHC24
ZDHHC24	XM_047426710.1	11	-1	66520476	66542290	ZDHHC24
ZDHHC24	XM_011544894.3	11	-1	66521791	66542290	ZDHHC24
ZDHHC24	XM_047426709.1	11	-1	66523502	66542290	ZDHHC24
ZDHHC24	NM_207340.3	11	-1	66531862	66542290	ZDHHC24
ZDHHC24	XM_011544893.4	11	-1	66536903	66542290	ZDHHC24
ACTN3	NM_001258371.3	11	1	66542637	66559581	ACTN3
ACTN3	NM_001104.4	11	1	66543145	66559581	ACTN3
CTSF	NM_003793.4	11	-1	66559711	66564853	CTSF
CTSF	XM_011545328.3	11	-1	66559711	66564853	CTSF
CCDC87	NM_018219.3	11	-1	66586422	66589309	CCDC87
CCS	NM_005125.2	11	1	66589431	66602265	CCS
RBM14	NM_001198836.2	11	1	66612875	66626179	RBM14
RBM14	NM_001198837.2	11	1	66612875	66626179	RBM14
RBM14	NM_006328.4	11	1	66612875	66626179	RBM14
RBM14-RBM4	NM_001198845.2	11	1	66612875	66642712	RBM14-RBM4
RBM14-RBM4	NM_001198846.2	11	1	66612875	66642712	RBM14-RBM4
RBM4	NM_001198843.2	11	1	66634947	66642712	RBM4
RBM4	NM_002896.4	11	1	66634947	66642712	RBM4
RBM4	NM_001198844.2	11	1	66634947	66664627	RBM4
RBM4B	NM_001286135.2	11	-1	66661244	66674135	RBM4B
RBM4B	NM_031492.4	11	-1	66661244	66674135	RBM4B
RBM4B	XM_011545297.4	11	-1	66661244	66674135	RBM4B
RBM4B	XM_017018402.3	11	-1	66661244	66674135	RBM4B
RBM4B	XR_007062509.1	11	-1	66661244	66674135	RBM4B
RBM4B	XR_247213.4	11	-1	66661244	66674135	RBM4B
RBM4B	XR_247214.4	11	-1	66661244	66674135	RBM4B
SPTBN2	XM_006718669.4	11	-1	66678745	66715113	SPTBN2
SPTBN2	XM_047427490.1	11	-1	66678745	66723535	SPTBN2
SPTBN2	XM_017018175.3	11	-1	66678745	66723682	SPTBN2
SPTBN2	XM_017018177.3	11	-1	66678745	66723682	SPTBN2
SPTBN2	XM_047427491.1	11	-1	66678745	66723682	SPTBN2
SPTBN2	XM_047427492.1	11	-1	66678745	66723682	SPTBN2
SPTBN2	XM_017018176.2	11	-1	66678745	66724393	SPTBN2
SPTBN2	XM_047427488.1	11	-1	66678745	66724393	SPTBN2
SPTBN2	XM_047427493.1	11	-1	66678745	66724393	SPTBN2
SPTBN2	XM_047427494.1	11	-1	66678745	66724393	SPTBN2
SPTBN2	XM_006718671.5	11	-1	66678745	66724525	SPTBN2
SPTBN2	XM_017018178.2	11	-1	66678745	66724525	SPTBN2
SPTBN2	XM_047427489.1	11	-1	66678745	66724525	SPTBN2
SPTBN2	NM_006946.4	11	-1	66678745	66725466	SPTBN2
SPTBN2	XM_005274193.4	11	-1	66678745	66725466	SPTBN2
SPTBN2	XM_017018174.2	11	-1	66678745	66725466	SPTBN2
SPTBN2	XM_047427495.1	11	-1	66678745	66740931	SPTBN2
SPTBN2	XM_047427496.1	11	-1	66681493	66715113	SPTBN2
SPTBN2	XM_011545216.4	11	-1	66692831	66715113	SPTBN2
SPTBN2	XM_011545217.3	11	-1	66692838	66715113	SPTBN2
C11orf80	NM_024650.3	11	1	66740985	66839790	C11orf80
C11orf80	NM_001302084.2	11	1	66741018	66839790	C11orf80
RCE1	NM_001032279.2	11	1	66839715	66842826	RCE1
RCE1	NM_005133.3	11	1	66839715	66842826	RCE1
PC	XM_006718579.4	11	-1	66844694	66852563	PC
PC	XM_011545087.3	11	-1	66844694	66852563	PC
PC	XM_047427058.1	11	-1	66844694	66852563	PC
PC	XM_005274031.5	11	-1	66844694	66875840	PC
PC	XM_005274032.5	11	-1	66844694	66875840	PC
PC	XM_011545086.3	11	-1	66844694	66902323	PC
PC	NM_022172.3	11	-1	66844694	66904242	PC
PC	XM_017017872.3	11	-1	66844694	66904242	PC
PC	NM_000920.4	11	-1	66844694	66952886	PC
PC	NM_001040716.2	11	-1	66844694	66952886	PC
PC	XM_006718578.4	11	-1	66844694	66952886	PC
PC	XM_017017868.2	11	-1	66844694	66952886	PC
PC	XM_017017869.2	11	-1	66844694	66952886	PC
PC	XM_017017870.2	11	-1	66844694	66952886	PC
PC	XM_017017871.2	11	-1	66844694	66952886	PC
LRFN4	NM_001363524.2	11	1	66853340	66856751	LRFN4
LRFN4	NM_024036.5	11	1	66853340	66856751	LRFN4
MIR3163	NR_036121.1	11	-1	66930740	66930812	MIR3163
MIR3163	unassigned_transcript_1911	11	-1	66930782	66930803	MIR3163
C11orf86	NM_001136485.3	11	1	66969804	66971509	C11orf86
C11orf86	NM_001353554.2	11	1	66969804	66971509	C11orf86
SYT12	XM_011545346.4	11	1	67001256	67045338	SYT12
SYT12	XM_006718737.5	11	1	67001276	67045338	SYT12
SYT12	XM_024448766.2	11	1	67016245	67045338	SYT12
SYT12	XM_011545347.2	11	1	67017191	67045338	SYT12
SYT12	NM_001177880.2	11	1	67017285	67045338	SYT12
SYT12	NM_001318773.2	11	1	67017285	67045338	SYT12
SYT12	NM_001318775.2	11	1	67017626	67045338	SYT12
SYT12	NM_177963.4	11	1	67017626	67045338	SYT12
SYT12	XM_047427867.1	11	1	67022009	67045338	SYT12
MIR6860	NR_106920.1	11	1	67040117	67040182	MIR6860
MIR6860	unassigned_transcript_1912	11	1	67040157	67040178	MIR6860
RHOD	NM_001300886.2	11	1	67051322	67066491	RHOD
RHOD	NM_014578.4	11	1	67051322	67066491	RHOD
LOC107984341	NR_160735.1	11	-1	67103963	67110024	LOC107984341
KDM2A	NM_012308.3	11	1	67110939	67252047	KDM2A
KDM2A	NR_027473.2	11	1	67110939	67252047	KDM2A
KDM2A	XM_017017391.2	11	1	67112948	67252047	KDM2A
LOC124902695	XR_007062740.1	11	1	67126289	67141097	LOC124902695
LOC124902695	XR_007062739.1	11	1	67126851	67141097	LOC124902695
LOC124902695	XR_007062738.1	11	1	67134895	67141097	LOC124902695
KDM2A	XM_017017392.2	11	1	67171069	67252047	KDM2A
KDM2A	XM_047426623.1	11	1	67171875	67252047	KDM2A
KDM2A	XM_006718480.4	11	1	67177642	67252047	KDM2A
KDM2A	XM_011544861.2	11	1	67207599	67252047	KDM2A
LOC124902839	XR_007063022.1	11	1	67212600	67212708	LOC124902839
KDM2A	NM_001256405.2	11	1	67233979	67252047	KDM2A
GRK2	XR_007062455.1	11	1	67260429	67278323	GRK2
GRK2	NM_001619.5	11	1	67260429	67280532	GRK2
GRK2	XM_011544773.2	11	1	67261152	67280532	GRK2
ANKRD13D	XR_428913.3	11	1	67283279	67295052	ANKRD13D
ANKRD13D	NM_001347901.2	11	1	67283279	67296448	ANKRD13D
ANKRD13D	NM_207354.3	11	1	67283279	67296448	ANKRD13D
ANKRD13D	XM_047426873.1	11	1	67283279	67296448	ANKRD13D
ANKRD13D	XM_047426874.1	11	1	67283642	67296448	ANKRD13D
ANKRD13D	XM_047426872.1	11	1	67283643	67296448	ANKRD13D
SSH3	XM_047427177.1	11	1	67297494	67304303	SSH3
SSH3	NM_017857.4	11	1	67297494	67306556	SSH3
LOC100130987	NR_024469.1	11	1	67311802	67385802	LOC100130987
POLD4	NR_046413.1	11	-1	67344877	67347708	POLD4
POLD4	NM_001256870.2	11	-1	67344884	67347658	POLD4
POLD4	NM_021173.5	11	-1	67344884	67347658	POLD4
POLD4	NR_046411.2	11	-1	67344884	67347658	POLD4
POLD4	NR_046412.2	11	-1	67344884	67347658	POLD4
CLCF1	NM_013246.3	11	-1	67358280	67367713	CLCF1
CLCF1	NM_001166212.2	11	-1	67358280	67368294	CLCF1
RAD9A	NM_004584.3	11	1	67386101	67392525	RAD9A
RAD9A	XM_047427382.1	11	1	67386101	67392527	RAD9A
RAD9A	XM_047427383.1	11	1	67386101	67392527	RAD9A
RAD9A	XM_047427381.1	11	1	67386357	67391437	RAD9A
RAD9A	XM_006718652.4	11	1	67386359	67392527	RAD9A
RAD9A	NM_001243224.1	11	1	67387420	67392527	RAD9A
RAD9A	XM_017018098.2	11	1	67389833	67392527	RAD9A
PPP1CA	NM_001008709.2	11	-1	67392298	67395973	PPP1CA
PPP1CA	NM_002708.4	11	-1	67392298	67395973	PPP1CA
PPP1CA	NM_206873.2	11	-1	67392298	67395973	PPP1CA
TBC1D10C	NM_001256508.1	11	1	67398028	67404205	TBC1D10C
TBC1D10C	NM_001369494.1	11	1	67398045	67404204	TBC1D10C
TBC1D10C	NM_001369497.1	11	1	67398045	67404204	TBC1D10C
TBC1D10C	NM_198517.4	11	1	67398045	67404204	TBC1D10C
TBC1D10C	NR_046266.2	11	1	67398045	67404204	TBC1D10C
TBC1D10C	XM_006718538.5	11	1	67398045	67404204	TBC1D10C
TBC1D10C	XM_006718539.5	11	1	67398045	67404204	TBC1D10C
TBC1D10C	XM_011545002.3	11	1	67398198	67401868	TBC1D10C
TBC1D10C	XM_047426909.1	11	1	67398198	67403083	TBC1D10C
TBC1D10C	XM_047426913.1	11	1	67398198	67403083	TBC1D10C
TBC1D10C	XM_047426910.1	11	1	67398198	67403159	TBC1D10C
TBC1D10C	NM_001369492.1	11	1	67398198	67404204	TBC1D10C
TBC1D10C	NM_001369495.1	11	1	67398198	67404204	TBC1D10C
TBC1D10C	NM_001369496.1	11	1	67398198	67404204	TBC1D10C
TBC1D10C	NM_001369498.1	11	1	67398198	67404204	TBC1D10C
TBC1D10C	XM_047426914.1	11	1	67398198	67404204	TBC1D10C
TBC1D10C	XM_047426911.1	11	1	67399206	67404204	TBC1D10C
CARNS1	NM_001166222.2	11	1	67409793	67419719	CARNS1
CARNS1	NM_001394577.1	11	1	67409793	67419719	CARNS1
CARNS1	NM_001394578.1	11	1	67409793	67419719	CARNS1
CARNS1	NM_001394579.1	11	1	67409793	67419719	CARNS1
CARNS1	NM_020811.2	11	1	67409793	67419719	CARNS1
RPS6KB2	XM_047427395.1	11	1	67422609	67428147	RPS6KB2
RPS6KB2	XM_047427396.1	11	1	67422609	67428147	RPS6KB2
RPS6KB2	NM_003952.3	11	1	67422609	67429517	RPS6KB2
RPS6KB2	XM_006718656.4	11	1	67426472	67429517	RPS6KB2
PTPRCAP	NM_005608.3	11	-1	67429626	67431798	PTPRCAP
CORO1B	NM_020441.3	11	-1	67429626	67437592	CORO1B
CORO1B	NM_001018070.3	11	-1	67429626	67437925	CORO1B
GPR152	NM_206997.1	11	-1	67445421	67446849	GPR152
CABP4	NM_001300896.3	11	1	67446523	67455877	CABP4
CABP4	NM_001379183.1	11	1	67446523	67455877	CABP4
CABP4	XM_024448615.2	11	1	67446523	67455877	CABP4
CABP4	XM_005274114.4	11	1	67447017	67451776	CABP4
CABP4	NM_001300895.3	11	1	67449477	67455877	CABP4
CABP4	NM_145200.5	11	1	67449477	67455877	CABP4
CABP4	NR_166529.1	11	1	67449477	67455877	CABP4
TMEM134	NM_001078650.3	11	-1	67455835	67463377	TMEM134
TMEM134	NM_001078651.3	11	-1	67455835	67463377	TMEM134
TMEM134	NM_025124.4	11	-1	67455835	67463377	TMEM134
TMEM134	NR_073409.2	11	-1	67455835	67463377	TMEM134
TMEM134	NR_073410.2	11	-1	67455835	67463377	TMEM134
TMEM134	NR_073411.2	11	-1	67455835	67463377	TMEM134
TMEM134	NR_073413.2	11	-1	67455835	67463377	TMEM134
TMEM134	NR_073412.2	11	-1	67458484	67463377	TMEM134
TMEM134	XR_007062506.1	11	-1	67458929	67463377	TMEM134
TMEM134	XR_007062507.1	11	-1	67459305	67463377	TMEM134
TMEM134	XM_011545268.4	11	-1	67459400	67463377	TMEM134
TMEM134	XR_950064.4	11	-1	67459400	67463377	TMEM134
AIP	NM_001302960.2	11	1	67477152	67485230	AIP
AIP	NM_003977.4	11	1	67477152	67485230	AIP
AIP	NM_001302959.2	11	1	67477642	67485230	AIP
MIR6752	NR_106810.1	11	1	67484372	67484442	MIR6752
MIR6752	unassigned_transcript_1913	11	1	67484377	67484398	MIR6752
MIR6752	unassigned_transcript_1914	11	1	67484422	67484442	MIR6752
PITPNM1	XM_047427914.1	11	-1	67485895	67496627	PITPNM1
PITPNM1	XM_047427915.1	11	-1	67485895	67496627	PITPNM1
PITPNM1	XM_047427912.1	11	-1	67485895	67498872	PITPNM1
PITPNM1	XM_047427913.1	11	-1	67485895	67498872	PITPNM1
PITPNM1	XM_047427906.1	11	-1	67485895	67499260	PITPNM1
PITPNM1	XM_047427910.1	11	-1	67485895	67499273	PITPNM1
PITPNM1	XM_017018586.2	11	-1	67485895	67499754	PITPNM1
PITPNM1	XM_047427908.1	11	-1	67485895	67499852	PITPNM1
PITPNM1	NM_001130848.2	11	-1	67485895	67500040	PITPNM1
PITPNM1	NM_004910.3	11	-1	67485895	67500040	PITPNM1
PITPNM1	XM_011545396.4	11	-1	67485895	67500040	PITPNM1
PITPNM1	XM_047427909.1	11	-1	67485895	67500759	PITPNM1
PITPNM1	XM_047427905.1	11	-1	67485895	67500815	PITPNM1
PITPNM1	XM_047427911.1	11	-1	67485895	67500941	PITPNM1
PITPNM1	XM_047427907.1	11	-1	67485895	67500943	PITPNM1
PITPNM1	XM_047427916.1	11	-1	67489002	67500040	PITPNM1
PITPNM1	XM_047427917.1	11	-1	67490366	67500040	PITPNM1
PITPNM1	XM_047427918.1	11	-1	67490366	67500040	PITPNM1
CDK2AP2	NM_001271849.2	11	-1	67501174	67502839	CDK2AP2
CDK2AP2	NM_005851.5	11	-1	67501174	67502839	CDK2AP2
CDK2AP2	NR_073484.2	11	-1	67501174	67502839	CDK2AP2
CABP2	NM_001318496.2	11	-1	67513590	67518124	CABP2
CABP2	NM_016366.3	11	-1	67513590	67518124	CABP2
GSTP1	NM_000852.4	11	1	67578501	67581343	GSTP1
NDUFV1-DT	NR_130935.1	11	-1	67597568	67601394	NDUFV1-DT
NDUFV1	NM_001166102.2	11	1	67601624	67607243	NDUFV1
NDUFV1	NM_007103.4	11	1	67601624	67607243	NDUFV1
DOC2GP	NR_033791.1	11	-1	67608210	67610350	DOC2GP
LOC124902696	XR_007062741.1	11	1	67614622	67622080	LOC124902696
NUDT8	NM_001243750.2	11	-1	67622625	67624624	NUDT8
NUDT8	NM_181843.3	11	-1	67622625	67624624	NUDT8
TBX10	NM_005995.5	11	-1	67625990	67634451	TBX10
TBX10	XM_047426879.1	11	-1	67625990	67636442	TBX10
ACY3	NM_080658.2	11	-1	67637243	67645420	ACY3
ACY3	XM_017018549.2	11	-1	67637243	67645420	ACY3
ACY3	XM_017018550.2	11	-1	67637243	67645420	ACY3
ACY3	XM_017018551.2	11	-1	67637243	67645420	ACY3
ACY3	XM_047427868.1	11	-1	67637243	67645420	ACY3
ALDH3B2	XM_047426562.1	11	-1	67657144	67666476	ALDH3B2
ALDH3B2	XM_047426563.1	11	-1	67657144	67668911	ALDH3B2
ALDH3B2	NM_001393402.2	11	-1	67657144	67669555	ALDH3B2
ALDH3B2	XM_047426564.1	11	-1	67657144	67669555	ALDH3B2
ALDH3B2	NM_001354345.3	11	-1	67657144	67669663	ALDH3B2
ALDH3B2	NM_001393400.1	11	-1	67657144	67669663	ALDH3B2
ALDH3B2	XM_047426561.1	11	-1	67657144	67669663	ALDH3B2
ALDH3B2	XM_047426565.1	11	-1	67657144	67669663	ALDH3B2
ALDH3B2	NM_001031615.3	11	-1	67657144	67676182	ALDH3B2
ALDH3B2	NM_001393401.1	11	-1	67657144	67676182	ALDH3B2
LOC105369358	XR_001748277.1	11	-1	67753764	67758337	LOC105369358
FAM86C2P	NR_024249.1	11	-1	67786963	67800535	FAM86C2P
LOC112268076	XM_047427952.1	11	-1	67807210	67969787	LOC112268076
LOC124900663_4	XR_007058023.1_4	11	1	67819537	67820971	LOC124900663
LOC107986131_2	XR_001740905.2_2	11	1	67861146	67863724	LOC107986131
LINC02754	XR_001748276.2	11	1	67887992	67897796	LINC02754
LINC02754	XR_007062742.1	11	1	67887995	67897796	LINC02754
LINC02754	XR_950235.3	11	1	67888011	67897796	LINC02754
LINC02754	XR_950233.4	11	1	67888016	67897796	LINC02754
LINC02754	XR_950237.4	11	1	67888124	67897796	LINC02754
LOC124900601	XR_002957254.2	11	-1	67935610	67943403	LOC124900601
MIR548I1_1	NR_031687.1_1	11	1	67936846	67936994	MIR548I1
MIR548I1_1	unassigned_transcript_673_1	11	1	67936884	67936905	MIR548I1
LOC124902697	XR_007062743.1	11	-1	67981693	67982684	LOC124902697
UNC93B1	XM_011545291.3	11	-1	67994743	68003238	UNC93B1
UNC93B1	XM_011545290.1	11	-1	67994743	68006756	UNC93B1
UNC93B1	NM_030930.4	11	-1	67994743	68007749	UNC93B1
ALDH3B1	NM_001161473.3	11	1	68012199	68032929	ALDH3B1
ALDH3B1	NM_000694.4	11	1	68013979	68032929	ALDH3B1
ALDH3B1	NM_001030010.3	11	1	68013979	68032929	ALDH3B1
ALDH3B1	NM_001290058.2	11	1	68013979	68032929	ALDH3B1
ALDH3B1	NM_001290059.2	11	1	68013979	68032929	ALDH3B1
NDUFS8	NM_002496.4	11	1	68034333	68040285	NDUFS8
MIR7113	NR_106963.1	11	1	68036516	68036574	MIR7113
MIR7113	unassigned_transcript_1915	11	1	68036517	68036537	MIR7113
MIR7113	unassigned_transcript_1916	11	1	68036552	68036574	MIR7113
MIR4691	NR_039840.1	11	1	68037549	68037633	MIR4691
MIR4691	unassigned_transcript_1917	11	1	68037562	68037584	MIR4691
MIR4691	unassigned_transcript_1918	11	1	68037601	68037623	MIR4691
TCIRG1	XM_047426243.1	11	1	68042666	68051613	TCIRG1
TCIRG1	NM_001351059.2	11	1	68042666	68054536	TCIRG1
TCIRG1	NM_006019.4	11	1	68042666	68054536	TCIRG1
TCIRG1	XM_047426238.1	11	1	68042666	68054536	TCIRG1
TCIRG1	XM_047426237.1	11	1	68044178	68054536	TCIRG1
TCIRG1	XM_047426239.1	11	1	68044389	68054536	TCIRG1
TCIRG1	XM_047426242.1	11	1	68044910	68053297	TCIRG1
TCIRG1	XM_047426241.1	11	1	68044910	68053396	TCIRG1
TCIRG1	XM_047426240.1	11	1	68044910	68057403	TCIRG1
TCIRG1	NM_006053.4	11	1	68046622	68054536	TCIRG1
MIR6753	unassigned_transcript_1919	11	1	68048436	68048457	MIR6753
MIR6753	NR_106811.1	11	1	68048436	68048599	MIR6753
MIR6753	unassigned_transcript_1920	11	1	68048574	68048595	MIR6753
CHKA	NM_001277.3	11	-1	68056500	68125032	CHKA
CHKA	NM_001376219.1	11	-1	68056500	68125032	CHKA
CHKA	NM_001376220.1	11	-1	68056500	68125032	CHKA
