LOC124908003	NR_185494.1	18	1	2951	8129	LOC124908003	lnc_RNA
KIAA1328	XM_054318881.1	18	1	37134064	37418403	KIAA1328	mRNA
KIAA1328	XM_054318882.1	18	1	37134064	37418403	KIAA1328	mRNA
KIAA1328	XM_054318884.1	18	1	37134064	37418403	KIAA1328	mRNA
KIAA1328	XM_054318885.1	18	1	37134064	37418403	KIAA1328	mRNA
CELF4	NR_148519.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148522.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148518.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148525.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148524.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148523.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148528.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148520.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148526.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148521.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NR_148527.2	18	-1	37436109	37759418	CELF4	transcript
CELF4	NM_001353733.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353722.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353711.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353725.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353739.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353705.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353706.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353755.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353714.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353732.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353695.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353727.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353753.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353728.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353697.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353709.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353726.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353735.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353707.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353750.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353699.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353721.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353713.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353752.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353741.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353720.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353710.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353700.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353719.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353748.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001025089.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353715.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353703.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353717.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353712.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353716.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353702.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353754.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001025088.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353737.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353718.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353729.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001330603.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353730.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353738.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353742.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353696.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353698.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353749.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353747.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353745.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353723.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001025087.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353746.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353736.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353724.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353744.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353743.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353751.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353731.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353708.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_020180.4	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353734.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353740.2	18	-1	37436109	37759418	CELF4	mRNA
CELF4	NM_001353758.2	18	-1	37436109	37679416	CELF4	mRNA
CELF4	NM_001353759.2	18	-1	37436109	37679416	CELF4	mRNA
CELF4	NM_001353760.2	18	-1	37436109	37679416	CELF4	mRNA
CELF4	NM_001353757.2	18	-1	37436109	37679416	CELF4	mRNA
CELF4	NM_001353761.2	18	-1	37436109	37679416	CELF4	mRNA
CELF4	NM_001353756.2	18	-1	37436109	37679416	CELF4	mRNA
CELF4	XM_054318838.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318857.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318853.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318836.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318852.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318835.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318855.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318849.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318833.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318823.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318854.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318837.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318824.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318851.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318856.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318850.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318834.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318817.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318848.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318839.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318816.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318822.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318847.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318832.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318845.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318830.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318844.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318829.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318820.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318841.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318826.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318815.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318846.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318831.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318821.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318843.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318828.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318842.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318827.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318819.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318840.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318825.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318814.1	18	-1	37437662	37759418	CELF4	mRNA
CELF4	XM_054318818.1	18	-1	37437662	37759418	CELF4	mRNA
LOC105372068	NR_134588.1	18	1	37467526	37469466	LOC105372068	lnc_RNA
SNORA111	NR_132967.1	18	-1	37659962	37660127	SNORA111	snoRNA
CELF4	NM_001353701.2	18	-1	37711894	37759418	CELF4	mRNA
LOC107985118	XR_007088280.1	18	1	37830799	37832603	LOC107985118	lnc_RNA
MIR4318	NR_036202.1	18	1	37850701	37850781	MIR4318	primary_transcript
MIR4318	unassigned_transcript_3213	18	1	37850755	37850771	MIR4318	miRNA
LOC102724417	XR_007088282.1	18	1	37916576	37925260	LOC102724417	lnc_RNA
LOC105372073	XM_047446840.1	18	-1	37927980	37968328	LOC105372073	mRNA
LOC105372074	XR_007088627.1	18	-1	38660907	38684583	LOC105372074	lnc_RNA
LOC112268212	XR_007088153.1	18	-1	38768763	38773178	LOC112268212	lnc_RNA
LOC105372076	XR_007088397.1	18	-1	38890631	38928968	LOC105372076	lnc_RNA
LOC105372076	XR_007088399.1	18	-1	38917968	38928968	LOC105372076	lnc_RNA
LOC105372077	XR_007088400.1	18	1	38980579	39003268	LOC105372077	lnc_RNA
MIR924HG	NR_024391.1	18	-1	39402581	39947279	MIR924HG	lnc_RNA
LOC101927879	XR_007088405.1	18	1	39509741	39523777	LOC101927879	lnc_RNA
LOC101927879	XR_007088404.1	18	1	39509741	39523777	LOC101927879	lnc_RNA
MIR924	NR_030628.1	18	-1	39817544	39817596	MIR924	primary_transcript
MIR924	unassigned_transcript_3214	18	-1	39817574	39817593	MIR924	miRNA
LOC101927857	XR_007088403.1	18	1	39846330	39858588	LOC101927857	lnc_RNA
LOC101927857	XR_007088401.1	18	1	39850960	39871755	LOC101927857	lnc_RNA
LOC101927857	XR_007088402.1	18	1	39851299	39871755	LOC101927857	lnc_RNA
MIR5583-2	NR_049848.1	18	-1	39872104	39872162	MIR5583-2	primary_transcript
MIR5583-2	unassigned_transcript_3215	18	-1	39872104	39872125	MIR5583-2	miRNA
MIR5583-1	NR_049847.1	18	1	39872106	39872164	MIR5583-1	primary_transcript
MIR5583-1	unassigned_transcript_3217	18	1	39872106	39872127	MIR5583-1	miRNA
MIR5583-2	unassigned_transcript_3216	18	-1	39872141	39872162	MIR5583-2	miRNA
MIR5583-1	unassigned_transcript_3218	18	1	39872143	39872164	MIR5583-1	miRNA
LINC01901	NR_187474.1	18	-1	40035591	40120143	LINC01901	lnc_RNA
LINC01902	NR_151703.1	18	1	40037004	40085279	LINC01902	lnc_RNA
LOC124904349	XR_007088170.1	18	1	40154403	40172661	LOC124904349	lnc_RNA
LOC105372081	XR_007088171.1	18	-1	40259127	40261197	LOC105372081	lnc_RNA
LINC01477	NR_110791.1	18	1	40261018	40293966	LINC01477	lnc_RNA
LOC105372082	XR_007088162.1	18	1	40440976	40444331	LOC105372082	lnc_RNA
LOC107985132	XR_007088225.1	18	1	40632876	40635174	LOC107985132	lnc_RNA
LOC124904364	XR_007088630.1	18	1	40667578	40667641	LOC124904364	snRNA
LOC105372084	XR_007088575.1	18	-1	41598281	41612716	LOC105372084	lnc_RNA
LOC107985168	XR_007088576.1	18	-1	41618542	41629228	LOC107985168	lnc_RNA
KC6	NR_002838.2	18	-1	41671855	41712300	KC6	lnc_RNA
LOC105372083	XR_007088577.1	18	1	41695764	41699324	LOC105372083	lnc_RNA
LOC105372085	XR_007088578.1	18	-1	42065149	42099903	LOC105372085	lnc_RNA
LOC105372085	XR_007088579.1	18	-1	42065232	42106601	LOC105372085	lnc_RNA
PIK3C3	NM_002647.4	18	1	42146975	42279510	PIK3C3	mRNA
PIK3C3	NM_001308020.2	18	1	42146975	42279510	PIK3C3	mRNA
PIK3C3	XM_054318692.1	18	1	42146975	42256514	PIK3C3	mRNA
PIK3C3	XM_054318694.1	18	1	42146975	42213085	PIK3C3	mRNA
PIK3C3	XM_054318693.1	18	1	42162096	42279510	PIK3C3	mRNA
LINC00907	NR_046174.2	18	1	42378345	42883242	LINC00907	lnc_RNA
LINC00907	NR_046454.1	18	1	42378345	42725180	LINC00907	lnc_RNA
LINC00907	NR_046457.1	18	1	42378345	42654009	LINC00907	lnc_RNA
LINC00907	NR_046456.1	18	1	42378345	42651501	LINC00907	lnc_RNA
LINC00907	NR_046458.1	18	1	42378345	42529098	LINC00907	lnc_RNA
RIT2	NM_002930.4	18	-1	42935007	43307454	RIT2	mRNA
RIT2	NM_001272077.2	18	-1	42935007	43307454	RIT2	mRNA
SYT4	NM_020783.4	18	-1	43459665	43469261	SYT4	mRNA
LOC105372088	XR_007088362.1	18	-1	44001593	44123920	LOC105372088	lnc_RNA
LOC105372087	XR_007088363.1	18	1	44074764	44079748	LOC105372087	lnc_RNA
LINC01478	NR_110792.1	18	-1	44514042	44722892	LINC01478	lnc_RNA
LINC01601	NR_131768.1	18	1	44722974	44745078	LINC01601	lnc_RNA
LOC124904290	XR_007088364.1	18	-1	44769118	44771107	LOC124904290	lnc_RNA
LOC105372089	XR_007088365.1	18	-1	44849646	44855810	LOC105372089	lnc_RNA
SETBP1-DT	NR_187430.2	18	-1	44868082	44871025	SETBP1-DT	lnc_RNA
SETBP1	XM_054318508.1	18	1	44871239	45259841	SETBP1	mRNA
SETBP1	XM_054318515.1	18	1	44871239	45259841	SETBP1	mRNA
SETBP1	NM_001379141.1	18	1	44871239	45259841	SETBP1	mRNA
SETBP1	XM_054318516.1	18	1	44871239	45259841	SETBP1	mRNA
SETBP1	XM_054318521.1	18	1	44871239	45155339	SETBP1	mRNA
SETBP1	NM_001130110.2	18	1	44871239	45068786	SETBP1	mRNA
SETBP1	XM_054318517.1	18	1	44872054	45259841	SETBP1	mRNA
SETBP1	XM_054318518.1	18	1	44872054	45259841	SETBP1	mRNA
SETBP1	XM_054318522.1	18	1	44872054	45259841	SETBP1	mRNA
SETBP1	XM_054318519.1	18	1	44872054	45259841	SETBP1	mRNA
SETBP1	XM_054318510.1	18	1	44872054	45259841	SETBP1	mRNA
SETBP1	NM_015559.3	18	1	44872054	45259841	SETBP1	mRNA
SETBP1	NM_001410862.1	18	1	44872054	45259841	SETBP1	mRNA
SETBP1	XM_054318514.1	18	1	44872210	45259841	SETBP1	mRNA
SETBP1	XM_054318511.1	18	1	44872534	45259841	SETBP1	mRNA
SETBP1	XM_054318512.1	18	1	44872534	45259841	SETBP1	mRNA
SETBP1	XM_054318513.1	18	1	44872534	45259841	SETBP1	mRNA
SETBP1	XM_054318509.1	18	1	44892041	45259841	SETBP1	mRNA
SETBP1	NM_001379142.1	18	1	44892041	45259841	SETBP1	mRNA
SETBP1	XM_054318520.1	18	1	44897344	45259841	SETBP1	mRNA
MIR4319	NR_036203.1	18	-1	45161426	45161510	MIR4319	primary_transcript
MIR4319	unassigned_transcript_3219	18	-1	45161484	45161500	MIR4319	miRNA
LOC105372091	XR_007088366.1	18	-1	45260607	45347761	LOC105372091	lnc_RNA
LOC105372091	XR_007088367.1	18	-1	45321717	45347761	LOC105372091	lnc_RNA
LOC101927961	XR_007088370.1	18	-1	45349833	45372689	LOC101927961	lnc_RNA
LOC101927961	XR_007088369.1	18	-1	45349833	45372689	LOC101927961	lnc_RNA
SLC14A2	NM_001371319.1	18	1	45359240	45874622	SLC14A2	mRNA
SLC14A2	NM_001242692.2	18	1	45404278	45874622	SLC14A2	mRNA
SLC14A2-AS1	NR_110899.2	18	-1	45629406	45698268	SLC14A2-AS1	lnc_RNA
SLC14A2	XM_054319232.1	18	1	45674459	45874622	SLC14A2	mRNA
LOC105372093	XR_007088371.1	18	-1	45797268	45973754	LOC105372093	lnc_RNA
SLC14A2	NM_007163.4	18	1	45806712	45874622	SLC14A2	mRNA
LOC105372092	XR_007088374.1	18	1	45904128	45914016	LOC105372092	lnc_RNA
LOC105372092	XR_007088372.1	18	1	45904128	45913192	LOC105372092	lnc_RNA
LOC105372092	XR_007088373.1	18	1	45904128	45913192	LOC105372092	lnc_RNA
SLC14A1	NM_001128588.4	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	NM_001439164.1	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	XM_054319021.1	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	NM_001146036.3	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	XM_054319020.1	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	NM_015865.7	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	NM_001308278.2	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	NM_001308279.2	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	NM_001439165.1	18	1	45915156	45943497	SLC14A1	mRNA
SLC14A1	XM_054319024.1	18	1	45915156	45943180	SLC14A1	mRNA
SLC14A1	XM_054319023.1	18	1	45915156	45939343	SLC14A1	mRNA
SLC14A1	NM_001146037.1	18	1	45917928	45943497	SLC14A1	mRNA
EPG5	XM_054318912.1	18	-1	45987904	46158285	EPG5	mRNA
EPG5	XM_054318913.1	18	-1	45991503	46158285	EPG5	mRNA
EPG5	XM_054318920.1	18	-1	45991505	46158285	EPG5	mRNA
EPG5	XM_054318915.1	18	-1	45991505	46158285	EPG5	mRNA
EPG5	NM_001410858.1	18	-1	45991516	46158285	EPG5	mRNA
SIGLEC15	NM_213602.3	18	1	46016614	46035042	SIGLEC15	mRNA
EPG5	XM_054318919.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318917.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318918.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318916.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318914.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	NM_001410859.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318910.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	NM_020964.3	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318908.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318911.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318907.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318909.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318906.1	18	-1	46038557	46158285	EPG5	mRNA
EPG5	XM_054318921.1	18	-1	46038557	46145340	EPG5	mRNA
EPG5	XM_054318922.1	18	-1	46061615	46158285	EPG5	mRNA
EPG5	XM_054318923.1	18	-1	46073236	46158285	EPG5	mRNA
PSTPIP2	NM_024430.4	18	-1	46174497	46263221	PSTPIP2	mRNA
ATP5F1A	NM_001001937.2	18	-1	46271209	46295188	ATP5F1A	mRNA
ATP5F1A	NM_001257334.2	18	-1	46271209	46289257	ATP5F1A	mRNA
ATP5F1A	NM_004046.6	18	-1	46271209	46289257	ATP5F1A	mRNA
ATP5F1A	NM_001001935.3	18	-1	46271209	46289257	ATP5F1A	mRNA
ATP5F1A	NM_001257335.2	18	-1	46271209	46289257	ATP5F1A	mRNA
TRK-CTT6-1	unassigned_transcript_3220	18	-1	46280266	46280338	TRK-CTT6-1	tRNA
HAUS1	NR_026978.2	18	1	46295346	46319264	HAUS1	transcript
HAUS1	NM_138443.4	18	1	46295346	46319264	HAUS1	mRNA
ARK2N	XM_054318204.1	18	1	46363059	46457614	ARK2N	mRNA
ARK2N	XM_054318205.1	18	1	46363846	46457614	ARK2N	mRNA
ARK2N	NM_145055.5	18	1	46364660	46457614	ARK2N	mRNA
ARK2N	NM_001008239.3	18	1	46364660	46457614	ARK2N	mRNA
ARK2C	NR_046357.2	18	1	46524603	46528230	ARK2C	transcript
ARK2C	NM_152470.3	18	1	46524603	46653701	ARK2C	mRNA
ARK2C	XM_054318673.1	18	1	46524603	46653701	ARK2C	mRNA
ARK2C	XM_054318674.1	18	1	46524603	46630455	ARK2C	mRNA
ARK2C	NM_001256758.1	18	1	46524809	46651381	ARK2C	mRNA
LOC105372095	XR_007088375.1	18	-1	46578677	46580108	LOC105372095	lnc_RNA
ARK2C	XM_054318675.1	18	1	46626013	46653701	ARK2C	mRNA
LOXHD1	XM_054318177.1	18	-1	46667522	46792216	LOXHD1	mRNA
LOXHD1	NM_001145472.3	18	-1	46667522	46749878	LOXHD1	mRNA
LOXHD1	NM_001308013.2	18	-1	46667522	46747335	LOXHD1	mRNA
LOXHD1	NM_001173129.2	18	-1	46667522	46709648	LOXHD1	mRNA
LOXHD1	NM_144612.7	18	-1	46667834	46847775	LOXHD1	mRNA
LOXHD1	NM_001384474.1	18	-1	46667834	46847775	LOXHD1	mRNA
LOXHD1	XM_054318176.1	18	-1	46667834	46792216	LOXHD1	mRNA
LOXHD1	XM_054318181.1	18	-1	46667834	46782529	LOXHD1	mRNA
LOXHD1	XM_054318187.1	18	-1	46667834	46749878	LOXHD1	mRNA
LOXHD1	XM_054318184.1	18	-1	46667834	46749878	LOXHD1	mRNA
LOXHD1	XM_054318189.1	18	-1	46667834	46747335	LOXHD1	mRNA
LOXHD1	XM_054318188.1	18	-1	46667834	46747335	LOXHD1	mRNA
LOXHD1	XM_054318186.1	18	-1	46667834	46747260	LOXHD1	mRNA
LOXHD1	XM_054318190.1	18	-1	46667834	46711608	LOXHD1	mRNA
LOXHD1	XM_054318191.1	18	-1	46667834	46710818	LOXHD1	mRNA
LOXHD1	NM_001145473.3	18	-1	46667834	46709648	LOXHD1	mRNA
LOXHD1	XM_054318178.1	18	-1	46675612	46792216	LOXHD1	mRNA
LOXHD1	XM_054318179.1	18	-1	46675722	46792216	LOXHD1	mRNA
LOXHD1	XM_054318180.1	18	-1	46677869	46792216	LOXHD1	mRNA
LOXHD1	XM_054318182.1	18	-1	46696416	46792216	LOXHD1	mRNA
LOXHD1	XM_054318185.1	18	-1	46715270	46792216	LOXHD1	mRNA
LOXHD1	XM_054318183.1	18	-1	46715395	46792216	LOXHD1	mRNA
LOC105372096	XR_007088376.1	18	-1	46850755	46856764	LOC105372096	lnc_RNA
ST8SIA5	NM_001307987.2	18	-1	46858373	46947691	ST8SIA5	mRNA
ST8SIA5	NM_013305.6	18	-1	46858373	46947691	ST8SIA5	mRNA
ST8SIA5	NM_001307986.2	18	-1	46858373	46947691	ST8SIA5	mRNA
ST8SIA5-DT	XR_007088382.1	18	1	46947543	46975154	ST8SIA5-DT	lnc_RNA
ST8SIA5-DT	XR_007088379.1	18	1	46947543	46974662	ST8SIA5-DT	lnc_RNA
ST8SIA5-DT	XR_007088384.1	18	1	46947543	46959773	ST8SIA5-DT	lnc_RNA
ST8SIA5-DT	XR_007088381.1	18	1	46948081	46986536	ST8SIA5-DT	lnc_RNA
ST8SIA5-DT	XR_007088378.1	18	1	46948081	46975149	ST8SIA5-DT	lnc_RNA
ST8SIA5-DT	XR_007088380.1	18	1	46948081	46974712	ST8SIA5-DT	lnc_RNA
ST8SIA5-DT	XR_007088383.1	18	1	46948081	46974662	ST8SIA5-DT	lnc_RNA
ST8SIA5-DT	XR_007088377.1	18	1	46948081	46959773	ST8SIA5-DT	lnc_RNA
PIAS2	NR_136684.2	18	-1	46993864	47108171	PIAS2	transcript
PIAS2	NR_148702.2	18	-1	46993864	47108171	PIAS2	transcript
PIAS2	NR_148700.2	18	-1	46993864	47108171	PIAS2	transcript
PIAS2	NR_148701.2	18	-1	46993864	47108171	PIAS2	transcript
PIAS2	NR_148703.2	18	-1	46993864	47108171	PIAS2	transcript
PIAS2	NM_004671.5	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001354034.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001354036.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001324047.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001324046.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001324048.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001354039.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001354035.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001354038.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NM_001324049.2	18	-1	46993864	47108171	PIAS2	mRNA
PIAS2	NR_136685.2	18	-1	47006368	47108171	PIAS2	transcript
PIAS2	NR_148699.2	18	-1	47006368	47108171	PIAS2	transcript
PIAS2	NM_173206.4	18	-1	47006368	47108171	PIAS2	mRNA
PIAS2	NM_001324051.2	18	-1	47006368	47108171	PIAS2	mRNA
PIAS2	NM_001324054.2	18	-1	47006368	47108171	PIAS2	mRNA
PIAS2	NM_001354033.2	18	-1	47006368	47108171	PIAS2	mRNA
PIAS2	NM_001324052.2	18	-1	47006368	47108171	PIAS2	mRNA
PIAS2	NM_001324053.2	18	-1	47006368	47108171	PIAS2	mRNA
PIAS2	NM_001324058.2	18	-1	47013944	47108171	PIAS2	mRNA
PIAS2	NM_001354037.2	18	-1	47013944	47108171	PIAS2	mRNA
PIAS2	NM_001324059.2	18	-1	47013944	47108171	PIAS2	mRNA
PIAS2	NM_001324057.2	18	-1	47013944	47108171	PIAS2	mRNA
PIAS2	NM_001324055.2	18	-1	47013944	47108171	PIAS2	mRNA
PIAS2	NM_001324060.2	18	-1	47026901	47110811	PIAS2	mRNA
KATNAL2	NR_148563.1	18	1	47108258	47292540	KATNAL2	transcript
KATNAL2	NM_001353904.1	18	1	47108258	47292540	KATNAL2	mRNA
KATNAL2	NM_001353899.1	18	1	47108258	47292540	KATNAL2	mRNA
KATNAL2	NM_001353900.1	18	1	47108258	47292540	KATNAL2	mRNA
KATNAL2	NM_001353903.1	18	1	47108258	47292540	KATNAL2	mRNA
KATNAL2	NM_001353901.1	18	1	47108258	47289246	KATNAL2	mRNA
KATNAL2	NM_001353907.1	18	1	47108258	47289246	KATNAL2	mRNA
KATNAL2	NM_001353909.1	18	1	47108258	47289246	KATNAL2	mRNA
KATNAL2	NM_001353905.1	18	1	47108258	47289246	KATNAL2	mRNA
KATNAL2	XM_054319247.1	18	1	47108258	47289246	KATNAL2	mRNA
KATNAL2	XM_054319245.1	18	1	47108258	47289246	KATNAL2	mRNA
KATNAL2	NM_001353902.1	18	1	47108258	47289246	KATNAL2	mRNA
KATNAL2	XM_054319248.1	18	1	47108258	47289246	KATNAL2	mRNA
