LOC107987170	XR_001748946.2	12	1	23417	30413	LOC107987170
STAT2	NM_001385114.1	12	-1	56309243	56327794	STAT2
STAT2	NM_001385115.1	12	-1	56309243	56327794	STAT2
STAT2	NM_005419.4	12	-1	56309243	56327794	STAT2
STAT2	NM_198332.2	12	-1	56309243	56327794	STAT2
STAT2	XM_011538697.3	12	-1	56309243	56327794	STAT2
STAT2	XM_011538698.4	12	-1	56309243	56327794	STAT2
STAT2	XM_011538699.4	12	-1	56314633	56327794	STAT2
STAT2	XM_047429468.1	12	-1	56314636	56327794	STAT2
STAT2	XM_047429470.1	12	-1	56316177	56327794	STAT2
STAT2	XR_007063122.1	12	-1	56316177	56327794	STAT2
STAT2	XR_245953.4	12	-1	56316177	56327794	STAT2
STAT2	XM_047429471.1	12	-1	56316421	56327794	STAT2
STAT2	XM_047429472.1	12	-1	56316817	56327794	STAT2
APOF	NM_001638.4	12	-1	56328255	56330544	APOF
TIMELESS	NM_001330295.2	12	-1	56384058	56417137	TIMELESS
TIMELESS	NM_003920.5	12	-1	56384058	56417137	TIMELESS
TIMELESS	NR_138471.2	12	-1	56384058	56417137	TIMELESS
MIP	NM_012064.4	12	-1	56417213	56422369	MIP
MIP	XM_017019306.2	12	-1	56417370	56421759	MIP
MIP	XM_011538354.2	12	-1	56417370	56424265	MIP
SPRYD4	NM_207344.4	12	1	56436289	56447410	SPRYD4
GLS2	XM_005268797.1	12	-1	56438665	56455269	GLS2
GLS2	NM_001280796.2	12	-1	56438665	56455831	GLS2
GLS2	NM_001280797.2	12	-1	56438665	56455831	GLS2
GLS2	NM_001280798.2	12	-1	56438665	56455831	GLS2
GLS2	NM_013267.4	12	-1	56438665	56455831	GLS2
LOC124902944	XR_007063331.1	12	1	56454544	56455002	LOC124902944
SNORA105C	NR_132789.1	12	1	56480532	56480647	SNORA105C
RBMS2	XM_024449115.2	12	1	56488069	56563595	RBMS2
RBMS2	XM_005269066.5	12	1	56489485	56542795	RBMS2
RBMS2	XM_006719544.5	12	1	56489485	56557404	RBMS2
RBMS2	XM_006719541.5	12	1	56489485	56563595	RBMS2
RBMS2	XM_006719542.5	12	1	56489485	56563595	RBMS2
RBMS2	XM_006719543.5	12	1	56489485	56563595	RBMS2
RBMS2	XM_047429297.1	12	1	56489485	56563595	RBMS2
RBMS2	NM_002898.4	12	1	56489485	56564187	RBMS2
RBMS2	XM_005269059.6	12	1	56489485	56564187	RBMS2
RBMS2	XM_005269060.6	12	1	56489485	56564187	RBMS2
RBMS2	XM_005269061.4	12	1	56489485	56564187	RBMS2
RBMS2	XM_011538639.3	12	1	56489485	56564187	RBMS2
RBMS2	XM_024449116.2	12	1	56530043	56563595	RBMS2
RBMS2	XM_047429298.1	12	1	56530497	56563595	RBMS2
RBMS2	XM_011538642.4	12	1	56530498	56563595	RBMS2
BAZ2A	NM_001300905.2	12	-1	56563591	56598323	BAZ2A
BAZ2A	NM_001351156.2	12	-1	56563591	56604356	BAZ2A
BAZ2A	NM_013449.4	12	-1	56563591	56604356	BAZ2A
BAZ2A	XM_047428170.1	12	-1	56565618	56575424	BAZ2A
BAZ2A	XM_011537809.3	12	-1	56565618	56579629	BAZ2A
BAZ2A	XM_047428152.1	12	-1	56565618	56597744	BAZ2A
BAZ2A	XM_047428140.1	12	-1	56565618	56597768	BAZ2A
BAZ2A	XM_047428143.1	12	-1	56565618	56597768	BAZ2A
BAZ2A	XM_011537805.3	12	-1	56565618	56598323	BAZ2A
BAZ2A	XM_047428146.1	12	-1	56565618	56598323	BAZ2A
BAZ2A	XM_047428154.1	12	-1	56565618	56598323	BAZ2A
BAZ2A	XM_047428156.1	12	-1	56565618	56598323	BAZ2A
BAZ2A	XM_047428160.1	12	-1	56565618	56598323	BAZ2A
BAZ2A	XM_047428165.1	12	-1	56565618	56598323	BAZ2A
BAZ2A	XM_011537806.3	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_017018741.2	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_047428150.1	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_047428161.1	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_047428162.1	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_047428167.1	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_047428168.1	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_047428169.1	12	-1	56565618	56602992	BAZ2A
BAZ2A	XM_047428149.1	12	-1	56565618	56604356	BAZ2A
BAZ2A	XM_047428153.1	12	-1	56565618	56604356	BAZ2A
BAZ2A	XM_047428157.1	12	-1	56565618	56604356	BAZ2A
BAZ2A	XM_047428158.1	12	-1	56565618	56604356	BAZ2A
BAZ2A	XM_047428159.1	12	-1	56565618	56604356	BAZ2A
BAZ2A	XM_047428163.1	12	-1	56565618	56604356	BAZ2A
BAZ2A	XM_047428164.1	12	-1	56565618	56604356	BAZ2A
BAZ2A	XM_047428139.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428141.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428144.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428145.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428147.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428148.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428151.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428155.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428166.1	12	-1	56565618	56604872	BAZ2A
BAZ2A	XM_047428142.1	12	-1	56565618	56606315	BAZ2A
ATP5F1B	NM_001686.4	12	-1	56606172	56613970	ATP5F1B
SNORD59B	NR_003046.1	12	-1	56611667	56611741	SNORD59B
SNORD59A	NR_002737.1	12	-1	56613013	56613087	SNORD59A
PTGES3	NM_001282601.2	12	-1	56631338	56656287	PTGES3
PTGES3	NM_001282602.2	12	-1	56631338	56656287	PTGES3
PTGES3	NM_001282603.2	12	-1	56631338	56656287	PTGES3
PTGES3	NM_001282604.2	12	-1	56631338	56656287	PTGES3
PTGES3	NM_001282605.2	12	-1	56631338	56656287	PTGES3
PTGES3	NM_006601.7	12	-1	56631338	56656287	PTGES3
PTGES3	NR_104219.2	12	-1	56631338	56656287	PTGES3
PTGES3	XM_005268576.6	12	-1	56631338	56656287	PTGES3
PTGES3	XM_006719199.3	12	-1	56631338	56656287	PTGES3
PTGES3	XM_011537774.3	12	-1	56631338	56656287	PTGES3
PTGES3	XM_011537773.3	12	-1	56632807	56656287	PTGES3
PTGES3	XM_017018716.2	12	-1	56632807	56656287	PTGES3
NACA	NM_001113201.3	12	-1	56680428	56693231	NACA
NACA	NM_001113202.2	12	-1	56680428	56693231	NACA
NACA	NM_001113203.3	12	-1	56680428	56693231	NACA
NACA	NM_001320193.2	12	-1	56680428	56693231	NACA
NACA	NM_001320194.2	12	-1	56680428	56693231	NACA
NACA	NM_001365896.1	12	-1	56680428	56693231	NACA
NACA	NM_005594.6	12	-1	56680428	56693231	NACA
PRIM1	NM_000946.3	12	-1	56699510	56720267	PRIM1
HSD17B6	XM_047429802.1	12	1	56731256	56752803	HSD17B6
HSD17B6	NM_003725.4	12	1	56731256	56755674	HSD17B6
HSD17B6	XM_005269208.2	12	1	56731256	56755674	HSD17B6
HSD17B6	XM_006719672.2	12	1	56731256	56755674	HSD17B6
HSD17B6	XM_011538927.2	12	1	56731256	56755674	HSD17B6
HSD17B6	XM_024449251.2	12	1	56731256	56755674	HSD17B6
LOC124900330	XR_007063633.1	12	1	56829285	56829418	LOC124900330
SDR9C7	NM_148897.3	12	-1	56891006	56902282	SDR9C7
RDH16	NM_001320108.2	12	-1	56919300	56925477	RDH16
RDH16	NM_003708.5	12	-1	56919300	56925477	RDH16
LOC124902945	XR_007063332.1	12	-1	56944956	56957727	LOC124902945
LOC124902945	XR_007063333.1	12	-1	56944956	56963263	LOC124902945
GPR182	NM_007264.4	12	1	56962361	56966316	GPR182
GPR182	XM_011537824.4	12	1	56962361	56966316	GPR182
GPR182	XM_011537825.4	12	1	56962361	56966316	GPR182
GPR182	XM_011537827.4	12	1	56962361	56966316	GPR182
GPR182	XM_047428198.1	12	1	56962361	56966746	GPR182
ZBTB39	NM_014830.3	12	-1	56966705	56974415	ZBTB39
TAC3	NM_001178054.2	12	-1	56977869	56984399	TAC3
TAC3	NM_013251.4	12	-1	56977869	56984399	TAC3
TAC3	NR_033654.2	12	-1	56977869	56984399	TAC3
TAC3	NR_135164.2	12	-1	56977869	56984399	TAC3
TAC3	NR_135165.2	12	-1	56977869	56984399	TAC3
TAC3	NR_135166.2	12	-1	56977869	56984399	TAC3
MYO1A	NM_005379.4	12	-1	56996387	57017999	MYO1A
MYO1A	NM_001256041.2	12	-1	56996387	57019068	MYO1A
MYO1A	XM_047428876.1	12	-1	56996387	57019068	MYO1A
MYO1A	XM_011538373.3	12	-1	56997775	57017999	MYO1A
NEMP1	XM_047428590.1	12	-1	57023514	57038620	NEMP1
NEMP1	XM_047428589.1	12	-1	57023514	57038760	NEMP1
NEMP1	NM_001130963.2	12	-1	57023514	57046663	NEMP1
NEMP1	NM_015257.3	12	-1	57023514	57046663	NEMP1
NEMP1	XM_047428587.1	12	-1	57023514	57055117	NEMP1
NEMP1	XM_024448900.1	12	-1	57023514	57055184	NEMP1
NEMP1	XM_011538056.3	12	-1	57023514	57056499	NEMP1
NEMP1	XM_011538058.4	12	-1	57023514	57056499	NEMP1
NEMP1	XM_011538060.3	12	-1	57030990	57056499	NEMP1
NAB2	NM_001330305.2	12	1	57056986	57063348	NAB2
NAB2	NM_005967.4	12	1	57056986	57063348	NAB2
STAT6	XM_047429477.1	12	-1	57063280	57072424	STAT6
STAT6	NM_001178079.2	12	-1	57063280	57078122	STAT6
STAT6	NM_001178078.2	12	-1	57063280	57079195	STAT6
STAT6	NM_001178080.2	12	-1	57063280	57079195	STAT6
STAT6	NM_001178081.2	12	-1	57063280	57079195	STAT6
STAT6	NM_003153.5	12	-1	57063280	57079195	STAT6
STAT6	NR_033659.2	12	-1	57063280	57079195	STAT6
STAT6	XM_047429473.1	12	-1	57063280	57079195	STAT6
STAT6	XM_047429474.1	12	-1	57063280	57079195	STAT6
STAT6	XM_047429475.1	12	-1	57063280	57079195	STAT6
STAT6	XM_047429476.1	12	-1	57067868	57079195	STAT6
LOC124902946	XR_007063334.1	12	1	57078555	57080716	LOC124902946
LRP1	NM_002332.3	12	1	57096318	57181618	LRP1
LRP1-AS	NR_131938.1	12	-1	57112455	57115454	LRP1-AS
LRP1-AS	NR_131939.1	12	-1	57114325	57115454	LRP1-AS
MIR1228	unassigned_transcript_2010	12	1	57162750	57162770	MIR1228
MIR1228	NR_031597.1	12	1	57162750	57162822	MIR1228
MIR1228	unassigned_transcript_2011	12	1	57162801	57162820	MIR1228
NXPH4	NM_007224.4	12	1	57185042	57194687	NXPH4
NXPH4	XM_017018747.2	12	1	57185042	57194687	NXPH4
SHMT2	NM_001166356.2	12	1	57197949	57203173	SHMT2
SHMT2	NM_005412.6	12	1	57197949	57203173	SHMT2
SHMT2	NR_029417.2	12	1	57197949	57203173	SHMT2
SHMT2	NM_001166358.2	12	1	57198380	57203173	SHMT2
SHMT2	NR_029416.2	12	1	57198380	57203173	SHMT2
SHMT2	NM_001166359.1	12	1	57198566	57203173	SHMT2
SHMT2	NR_029415.1	12	1	57198566	57203173	SHMT2
SHMT2	NM_001166357.1	12	1	57198598	57203173	SHMT2
SHMT2	NR_048562.1	12	1	57198604	57203173	SHMT2
SHMT2	XM_011538675.4	12	1	57199713	57203173	SHMT2
NDUFA4L2	NM_001394961.1	12	-1	57203141	57205342	NDUFA4L2
NDUFA4L2	NM_001394960.1	12	-1	57203141	57208982	NDUFA4L2
NDUFA4L2	NM_020142.4	12	-1	57203141	57209000	NDUFA4L2
STAC3	NM_001286256.2	12	-1	57211695	57219414	STAC3
STAC3	NM_001286257.2	12	-1	57211695	57219414	STAC3
STAC3	NM_145064.3	12	-1	57211695	57219414	STAC3
STAC3	NR_104422.2	12	-1	57211695	57219414	STAC3
STAC3	XM_011538126.3	12	-1	57211695	57219414	STAC3
STAC3	XM_047428657.1	12	-1	57212325	57219414	STAC3
R3HDM2	XM_047428536.1	12	-1	57221992	57260838	R3HDM2
R3HDM2	XM_047428535.1	12	-1	57221992	57263757	R3HDM2
R3HDM2	XM_047428530.1	12	-1	57221992	57273115	R3HDM2
R3HDM2	XM_047428515.1	12	-1	57221992	57309695	R3HDM2
R3HDM2	NM_001330122.2	12	-1	57221992	57310024	R3HDM2
R3HDM2	NM_001351206.2	12	-1	57221992	57310024	R3HDM2
R3HDM2	NM_001351208.2	12	-1	57221992	57310024	R3HDM2
R3HDM2	NM_001351209.2	12	-1	57221992	57310024	R3HDM2
R3HDM2	NM_001351215.2	12	-1	57221992	57310024	R3HDM2
R3HDM2	NM_001351216.2	12	-1	57221992	57310024	R3HDM2
R3HDM2	NM_001351205.2	12	-1	57221992	57310706	R3HDM2
R3HDM2	NM_001351214.2	12	-1	57221992	57310706	R3HDM2
R3HDM2	XM_047428512.1	12	-1	57221992	57310706	R3HDM2
R3HDM2	XM_047428511.1	12	-1	57221992	57366329	R3HDM2
R3HDM2	XM_047428507.1	12	-1	57221992	57368310	R3HDM2
R3HDM2	XM_017019009.2	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_017019012.2	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_017019020.2	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_024448885.2	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428506.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428508.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428509.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428516.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428520.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428522.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428524.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428526.1	12	-1	57221992	57398895	R3HDM2
R3HDM2	XM_047428518.1	12	-1	57221992	57398921	R3HDM2
R3HDM2	NM_001330121.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001330123.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001351204.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001351207.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001351211.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001351212.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001351213.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001351217.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001351218.2	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_001394031.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	NM_014925.5	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428510.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428513.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428514.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428517.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428519.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428521.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428523.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428525.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428527.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428529.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428532.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428534.1	12	-1	57221992	57399319	R3HDM2
R3HDM2	XM_047428528.1	12	-1	57221992	57399417	R3HDM2
R3HDM2	XM_047428533.1	12	-1	57221992	57399417	R3HDM2
INHBC	NM_005538.4	12	1	57403060	57420351	INHBC
INHBE	NM_031479.5	12	1	57423596	57426314	INHBE
LOC124902947	XR_007063335.1	12	-1	57425731	57431261	LOC124902947
GLI1	NM_001160045.2	12	1	57428074	57440557	GLI1
GLI1	NM_001167609.2	12	1	57428074	57440557	GLI1
GLI1	NM_005269.3	12	1	57428074	57440557	GLI1
GLI1	XM_011538190.3	12	1	57428074	57440557	GLI1
GLI1	XM_011538189.3	12	1	57428566	57440557	GLI1
ARHGAP9	NM_001080156.3	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	NM_001319851.2	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	NM_001319852.2	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	NM_001367422.1	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	NM_001367423.1	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	NM_001367424.1	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	NM_001367425.1	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	NM_001367426.1	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	XM_005269083.3	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	XM_047429340.1	12	-1	57440558	57446154	ARHGAP9
ARHGAP9	XM_047429336.1	12	-1	57440558	57446376	ARHGAP9
ARHGAP9	XM_047429337.1	12	-1	57440558	57446376	ARHGAP9
ARHGAP9	NM_001080157.2	12	-1	57440558	57447894	ARHGAP9
ARHGAP9	XM_047429332.1	12	-1	57440558	57447894	ARHGAP9
ARHGAP9	XM_047429335.1	12	-1	57440558	57447894	ARHGAP9
ARHGAP9	NM_032496.4	12	-1	57440558	57448153	ARHGAP9
ARHGAP9	XM_047429333.1	12	-1	57440558	57449117	ARHGAP9
ARHGAP9	XM_011538656.3	12	-1	57440558	57452251	ARHGAP9
ARHGAP9	XM_011538659.3	12	-1	57440558	57452251	ARHGAP9
ARHGAP9	XM_047429330.1	12	-1	57440558	57452251	ARHGAP9
ARHGAP9	NM_001319850.2	12	-1	57440558	57457116	ARHGAP9
ARHGAP9	XM_047429329.1	12	-1	57440558	57457116	ARHGAP9
ARHGAP9	XM_047429331.1	12	-1	57440558	57457116	ARHGAP9
ARHGAP9	XM_047429334.1	12	-1	57440558	57457116	ARHGAP9
ARHGAP9	XM_047429338.1	12	-1	57443772	57457116	ARHGAP9
ARHGAP9	XM_047429339.1	12	-1	57443772	57457116	ARHGAP9
MARS1	XM_047428852.1	12	1	57456360	57480997	MARS1
MARS1	NM_004990.4	12	1	57456360	57484880	MARS1
MARS1	XM_047428851.1	12	1	57457783	57484880	MARS1
MIR6758	NR_106816.1	12	1	57480916	57480978	MIR6758
MIR6758	unassigned_transcript_2012	12	1	57480921	57480943	MIR6758
MIR6758	unassigned_transcript_2013	12	1	57480959	57480978	MIR6758
DDIT3	NM_001195053.1	12	-1	57484816	57488745	DDIT3
DDIT3	NM_001195054.1	12	-1	57484816	57488745	DDIT3
DDIT3	NM_001195055.1	12	-1	57484816	57488745	DDIT3
DDIT3	NM_001195056.1	12	-1	57484816	57488745	DDIT3
DDIT3	NM_001195057.1	12	-1	57484816	57488745	DDIT3
DDIT3	XM_047428446.1	12	-1	57484816	57489926	DDIT3
DDIT3	NM_004083.6	12	-1	57484821	57488742	DDIT3
MIR616	NR_030346.1	12	-1	57487391	57487487	MIR616
MIR616	unassigned_transcript_2014	12	-1	57487411	57487432	MIR616
MIR616	unassigned_transcript_2015	12	-1	57487451	57487472	MIR616
MBD6	XM_006719217.2	12	1	57488943	57498388	MBD6
MBD6	XM_006719218.2	12	1	57488943	57498388	MBD6
MBD6	XM_011537851.4	12	1	57488943	57498388	MBD6
MBD6	XM_047428237.1	12	1	57488943	57498388	MBD6
MBD6	XR_007063031.1	12	1	57488943	57498388	MBD6
MBD6	XR_007063033.1	12	1	57488943	57498388	MBD6
MBD6	XR_007063034.1	12	1	57488943	57498388	MBD6
MBD6	XM_005268620.4	12	1	57491064	57497197	MBD6
MBD6	NM_052897.4	12	1	57491064	57498388	MBD6
MBD6	XM_005268617.3	12	1	57491064	57498388	MBD6
MBD6	XR_001748569.3	12	1	57491064	57498388	MBD6
MBD6	XR_007063030.1	12	1	57491064	57498388	MBD6
MBD6	XR_429073.3	12	1	57491064	57498388	MBD6
MBD6	XR_429075.3	12	1	57491064	57498388	MBD6
MBD6	XR_429076.3	12	1	57491064	57498388	MBD6
MBD6	XR_429078.3	12	1	57491064	57498388	MBD6
MBD6	XR_429079.3	12	1	57491064	57498388	MBD6
MBD6	XR_007063029.1	12	1	57491064	57499785	MBD6
MBD6	XR_007063032.1	12	1	57491064	57499785	MBD6
MBD6	XR_007063035.1	12	1	57491064	57499785	MBD6
MBD6	XM_005268618.2	12	1	57491503	57498388	MBD6
MBD6	XM_047428238.1	12	1	57491503	57498388	MBD6
DCTN2	NM_001348065.2	12	-1	57498291	57515098	DCTN2
DCTN2	NM_001261412.2	12	-1	57498291	57515431	DCTN2
DCTN2	NM_001261413.2	12	-1	57498291	57515431	DCTN2
DCTN2	NM_001348066.2	12	-1	57498291	57515431	DCTN2
DCTN2	NM_001348067.2	12	-1	57498291	57515431	DCTN2
DCTN2	NM_001348068.2	12	-1	57498291	57515431	DCTN2
DCTN2	NM_006400.5	12	-1	57498291	57515431	DCTN2
DCTN2	NR_145419.2	12	-1	57498291	57515431	DCTN2
DCTN2	XM_047428084.1	12	-1	57500255	57515431	DCTN2
KIF5A	NM_001354705.2	12	1	57518283	57554872	KIF5A
KIF5A	NM_004984.4	12	1	57518283	57554872	KIF5A
PIP4K2C	XM_011538747.3	12	1	57559429	57568049	PIP4K2C
PIP4K2C	NM_001146258.2	12	1	57559429	57571638	PIP4K2C
PIP4K2C	NM_001146259.2	12	1	57559429	57571638	PIP4K2C
PIP4K2C	NM_001146260.2	12	1	57559429	57571638	PIP4K2C
PIP4K2C	NM_024779.5	12	1	57559429	57571638	PIP4K2C
PIP4K2C	XM_005269152.4	12	1	57559429	57571638	PIP4K2C
PIP4K2C	XM_047429551.1	12	1	57560457	57571638	PIP4K2C
PIP4K2C	XM_047429552.1	12	1	57566192	57571638	PIP4K2C
DTX3	NM_001286245.2	12	1	57573043	57578021	DTX3
DTX3	NM_001286246.2	12	1	57573043	57578021	DTX3
DTX3	NM_178502.4	12	1	57573043	57578021	DTX3
DTX3	XM_005268697.2	12	1	57573043	57578021	DTX3
DTX3	XM_005268698.2	12	1	57573043	57578021	DTX3
DTX3	XM_005268700.2	12	1	57573043	57578021	DTX3
DTX3	XM_005268703.2	12	1	57573043	57578021	DTX3
DTX3	XM_011538022.3	12	1	57573043	57578021	DTX3
DTX3	XM_024448876.2	12	1	57573043	57578021	DTX3
DTX3	XM_047428479.1	12	1	57573043	57578021	DTX3
DTX3	XM_047428480.1	12	1	57573043	57578021	DTX3
DTX3	XM_047428481.1	12	1	57573043	57578021	DTX3
DTX3	XM_047428483.1	12	1	57573043	57578021	DTX3
DTX3	XM_047428484.1	12	1	57573043	57578021	DTX3
DTX3	XM_047428482.1	12	1	57573957	57578021	DTX3
ARHGEF25	NM_001111270.3	12	1	57578335	57585464	ARHGEF25
ARHGEF25	NM_001347933.2	12	1	57579654	57585464	ARHGEF25
ARHGEF25	NM_182947.4	12	1	57579654	57585464	ARHGEF25
ARHGEF25	NR_046223.2	12	1	57579654	57585464	ARHGEF25
LOC101927583	NR_120450.1	12	-1	57586624	57590122	LOC101927583
SLC26A10	NR_166678.1	12	1	57587746	57594370	SLC26A10
SLC26A10	NR_166679.1	12	1	57587746	57594370	SLC26A10
B4GALNT1	XM_047428681.1	12	-1	57591628	57600714	B4GALNT1
B4GALNT1	XM_005268773.6	12	-1	57591628	57600715	B4GALNT1
B4GALNT1	XM_024448928.2	12	-1	57591628	57600717	B4GALNT1
B4GALNT1	XM_047428680.1	12	-1	57591628	57600717	B4GALNT1
B4GALNT1	XM_011538147.4	12	-1	57591628	57600718	B4GALNT1
B4GALNT1	NM_001276468.2	12	-1	57591628	57600898	B4GALNT1
B4GALNT1	XM_017019142.2	12	-1	57591628	57600898	B4GALNT1
B4GALNT1	NM_001478.5	12	-1	57591628	57601420	B4GALNT1
B4GALNT1	XM_017019140.2	12	-1	57591628	57601420	B4GALNT1
B4GALNT1	XM_047428682.1	12	-1	57596043	57600722	B4GALNT1
B4GALNT1	NM_001276469.2	12	-1	57597548	57601420	B4GALNT1
OS9	NM_001017956.3	12	1	57662503	57689908	OS9
OS9	NM_001017957.3	12	1	57662503	57689908	OS9
OS9	NM_001017958.3	12	1	57662503	57689908	OS9
OS9	NM_001261420.2	12	1	57662503	57689908	OS9
OS9	NM_001261421.2	12	1	57662503	57689908	OS9
OS9	NM_001261422.2	12	1	57662503	57689908	OS9
OS9	NM_001261423.2	12	1	57662503	57689908	OS9
OS9	NM_006812.4	12	1	57662503	57689908	OS9
OS9	XM_005268581.3	12	1	57662503	57689908	OS9
OS9	XM_006719200.3	12	1	57662503	57689908	OS9
OS9	XM_006719201.3	12	1	57662503	57689908	OS9
AGAP2	XM_005268625.4	12	-1	57692114	57707096	AGAP2
AGAP2	NM_014770.4	12	-1	57692114	57710515	AGAP2
AGAP2	XM_005268626.3	12	-1	57692114	57710515	AGAP2
AGAP2	NM_001122772.3	12	-1	57693550	57707096	AGAP2
AGAP2-AS1	NR_027032.1	12	1	57694594	57696710	AGAP2-AS1
TSPAN31	NM_001330168.2	12	1	57713393	57718569	TSPAN31
TSPAN31	NM_001330169.2	12	1	57713393	57718569	TSPAN31
TSPAN31	NM_005981.5	12	1	57713393	57718569	TSPAN31
TSPAN31	XM_024449123.2	12	1	57713777	57716971	TSPAN31
CDK4	NM_000075.4	12	-1	57716081	57720660	CDK4
MIR6759	unassigned_transcript_2016	12	-1	57716972	57716993	MIR6759
MIR6759	NR_106817.1	12	-1	57716972	57717036	MIR6759
MIR6759	unassigned_transcript_2017	12	-1	57717010	57717031	MIR6759
MARCHF9	XM_047429894.1	12	1	57723454	57726048	MARCHF9
MARCHF9	NM_138396.6	12	1	57723454	57728760	MARCHF9
CYP27B1	NM_000785.4	12	-1	57730683	57735427	CYP27B1
METTL1	NM_005371.6	12	-1	57736820	57740454	METTL1
METTL1	NM_023033.4	12	-1	57736820	57740454	METTL1
METTL1	XM_005268873.3	12	-1	57736820	57740454	METTL1
METTL1	XM_047428854.1	12	-1	57736820	57740454	METTL1
METTL1	XM_017019305.3	12	-1	57737710	57740454	METTL1
EEF1AKMT3	NM_015433.3	12	1	57740963	57750909	EEF1AKMT3
EEF1AKMT3	NM_206914.2	12	1	57740963	57750909	EEF1AKMT3
TSFM	NM_001172695.2	12	1	57751155	57765956	TSFM
TSFM	NM_001172696.2	12	1	57751155	57765956	TSFM
TSFM	NM_005726.6	12	1	57751155	57765956	TSFM
TSFM	NM_001172697.2	12	1	57751155	57771225	TSFM
AVIL	XM_047428116.1	12	-1	57765749	57778096	AVIL
AVIL	XM_047428117.1	12	-1	57765749	57778781	AVIL
AVIL	NM_006576.4	12	-1	57765749	57787103	AVIL
AVIL	XM_047428110.1	12	-1	57765749	57787103	AVIL
AVIL	XM_047428111.1	12	-1	57765749	57787103	AVIL
AVIL	XM_047428112.1	12	-1	57765749	57787103	AVIL
AVIL	XM_047428113.1	12	-1	57765749	57787103	AVIL
AVIL	XM_047428114.1	12	-1	57765749	57787103	AVIL
AVIL	XM_047428115.1	12	-1	57771323	57787103	AVIL
CTDSP2	NM_005730.4	12	-1	57788296	57815097	CTDSP2
CTDSP2	XM_005268556.3	12	-1	57788296	57815097	CTDSP2
MIR26A2	NR_029847.1	12	-1	57792978	57793061	MIR26A2
MIR26A2	unassigned_transcript_2018	12	-1	57792989	57793010	MIR26A2
